date,bond20_03,index300
11/10/2021,101.7429,4821.1925
11/11/2021,101.7422,4898.6529
11/12/2021,101.7315,4888.3749
11/15/2021,101.7495,4882.3777
11/16/2021,101.7588,4883.3206
11/17/2021,101.7881,4885.7544
11/18/2021,101.7774,4837.6185
11/19/2021,101.8067,4890.0575
11/22/2021,101.8747,4912.399
11/23/2021,101.854,4913.3457
11/24/2021,101.8433,4916.6579
11/25/2021,101.8326,4896.4416
11/26/2021,101.8619,4860.1265
11/29/2021,101.8599,4851.423
11/30/2021,101.8492,4832.026
12/1/2021,101.8885,4843.851
12/2/2021,101.8678,4856.163
12/3/2021,101.8671,4901.0175
12/6/2021,101.9751,4892.6209
12/7/2021,101.9844,4922.1015
12/8/2021,101.9537,4995.9298
12/9/2021,101.983,5078.6901
12/10/2021,101.9723,5055.1172
12/13/2021,101.9503,5083.8007
12/14/2021,101.9496,5049.6953
12/15/2021,101.9589,5005.8991
12/16/2021,101.9682,5034.7321
12/17/2021,101.9575,4954.7599
12/20/2021,101.9455,4880.4178
12/21/2021,101.9348,4913.4853
12/22/2021,101.9241,4914.4544
12/23/2021,101.9034,4948.7389
12/24/2021,101.9427,4921.3449
12/27/2021,101.9707,4919.3238
12/28/2021,101.97,4955.9644
12/29/2021,101.9593,4883.4804
12/30/2021,102.0186,4921.5109
12/31/2021,102.0879,4940.3733
1/4/2022,102.1252,4917.7653
1/5/2022,102.1245,4868.1202
1/6/2022,102.1138,4818.2318
1/7/2022,102.1432,4822.3689
1/10/2022,102.2611,4844.0451
1/11/2022,102.2404,4797.7735
1/12/2022,102.2697,4845.5787
1/13/2022,102.249,4765.9191
1/14/2022,102.2484,4726.7317
1/17/2022,102.3563,4767.2762
1/18/2022,102.4256,4813.3472
1/19/2022,102.4549,4780.3784
1/20/2022,102.4942,4823.5091
1/21/2022,102.6636,4779.3142
1/24/2022,102.6915,4786.7377
1/25/2022,102.5008,4678.4511
1/26/2022,102.5301,4712.3109
