,Symbol,Latest Bond Rating,Coupon Description,calculated_dirty_price,FULL,fv_bond
5041,160514.SH,AAA,3.22%,102.44162748555135,101.2704,104.97636809257472
5042,171770.SH,AAA,3.22%,102.79006543176088,101.4203,105.33342753214555
5043,160087.SH,AAA,3.22%,102.68489581167782,102.1762,105.22565567200446
5044,160090.SH,AAA,3.22%,102.68489581167782,101.5262,105.22565567200446
5045,188387.SH,AAA,3.22%,103.02682455279947,103.0791,105.57604484748373
5046,157442.SH,AAA,3.22%,102.34656208179484,102.0643,104.87895046008914
5047,157424.SH,AAA,3.22%,102.34446084868516,102.082,104.87679723560625
5048,157440.SH,AAA,3.22%,102.37070435559528,102.0908,104.90369009263182
5049,157422.SH,AAA,3.22%,102.3843334794487,102.1261,104.91765644554455
5050,157429.SH,AAA,3.22%,102.3843334794487,102.1261,104.91765644554455
5051,157432.SH,AAA,3.22%,102.3843334794487,102.1261,104.91765644554455
5052,173232.SH,AAA,3.22%,103.72996472704385,102.5407,106.2965830072525
5053,173595.SH,AAA,3.22%,103.72996472704385,102.5407,106.2965830072525
5054,173216.SH,AAA,3.22%,103.74046760313713,102.5495,106.30734575882
5055,163476.SH,AAA,3.22%,103.37194577280341,93.576,105.92970549420474
5056,163434.SH,AAA,3.22%,103.983582066931,102.6466,106.5564756688603
5057,160886.SH,AAA,3.22%,99.63483475420989,101.4997,102.10012613745329
5058,160888.SH,AAA,3.22%,99.63483475420989,101.4997,102.10012613745329
5059,171655.SH,AAA,3.22%,99.63483475420989,101.4997,102.10012613745329
5060,171614.SH,AAA,3.22%,99.72012175366562,101.5879,102.18752341596333
5061,171618.SH,AAA,3.22%,99.72012175366562,101.5879,102.18752341596333
5062,171627.SH,AAA,3.22%,99.72012175366562,101.5879,102.18752341596333
5063,171971.SH,AAA,3.21%,101.89351591106204,100.9234,104.41469444669765
5064,186710.SH,AAA,3.21%,100.19810155276451,100.9498,102.67732999716097
5065,186711.SH,AAA,3.21%,100.19810155276451,100.9498,102.67732999716097
5066,186712.SH,AAA,3.21%,100.19810155276451,100.9498,102.67732999716097
5067,186713.SH,AAA,3.21%,100.19810155276451,100.9498,102.67732999716097
5068,186714.SH,AAA,3.21%,100.19810155276451,102.8398,102.67732999716097
5069,186685.SH,AAA,3.21%,100.25122192272194,100.9938,102.73176473864972
5070,171917.SH,AAA,3.21%,102.00731316616888,101.0465,104.53130741774504
5071,157954.SH,AAA,3.21%,102.60062496166942,102.7623,105.1392996857995
5072,160116.SH,AAA,3.21%,102.60062496166942,101.4423,105.1392996857995
5073,160117.SH,AAA,3.21%,102.60062496166942,102.9423,105.1392996857995
5074,157969.SH,AAA,3.21%,102.60003556928004,101.4511,105.1386957099165
5075,171541.SH,AAA,3.21%,101.76342586469256,101.6534,104.2813855474927
5076,186068.SH,AAA,3.21%,101.27061947146939,101.8381,103.77638551378406
5077,188377.SH,AAA,3.21%,102.99088666366335,102.3244,105.53921773753808
5078,173499.SH,AAA,3.21%,103.00104714472103,101.97,105.54962962209798
5079,140120.SH,AAA,3.21%,103.09815402594921,100.4397,105.64913924487871
5080,173400.SH,AAA,3.21%,101.66704962097418,102.1635,104.18262464058122
5081,173405.SH,AAA,3.21%,101.66704962097418,102.1635,104.18262464058122
5082,173224.SH,AAA,3.21%,103.69336935047446,102.5416,106.25908214148602
5083,173590.SH,AAA,3.21%,103.69336935047446,102.5416,106.25908214148602
5084,186677.SH,AAA,3.21%,98.44099883327104,101.0026,100.87675081479658
5085,130920.SH,AAA,3.21%,103.77523925250857,101.0114,106.34297777241837
5086,171645.SH,AAA,3.21%,99.5717817185505,101.5215,102.03551296365664
5087,171647.SH,AAA,3.21%,99.5717817185505,101.5215,102.03551296365664
5088,171650.SH,AAA,3.21%,99.5717817185505,101.5215,102.03551296365664
5089,171572.SH,AAA,3.21%,99.67922372317668,101.6006,102.14561343455978
5090,171578.SH,AAA,3.21%,99.67922372317668,101.6006,102.14561343455978
5091,171581.SH,AAA,3.21%,99.67922372317668,101.6006,102.14561343455978
5092,171585.SH,AAA,3.21%,99.67922372317668,101.6006,102.14561343455978
5093,171589.SH,AAA,3.21%,99.67922372317668,101.6006,102.14561343455978
5094,171597.SH,AAA,3.21%,99.67922372317668,101.6006,102.14561343455978
5095,171602.SH,AAA,3.21%,99.67922372317668,101.6006,102.14561343455978
5096,171553.SH,AAA,3.21%,99.69661999679603,101.6182,102.16344014883335
5097,171559.SH,AAA,3.21%,99.69661999679603,101.6182,102.16344014883335
5098,171560.SH,AAA,3.21%,99.69661999679603,101.6182,102.16344014883335
5099,171563.SH,AAA,3.21%,99.69661999679603,101.6182,102.16344014883335
5100,171566.SH,AAA,3.21%,99.69661999679603,101.6182,102.16344014883335
5101,173100.SH,AAA,3.21%,101.38798106808163,100.1143,103.89665101979271
5102,173101.SH,AAA,3.21%,101.38798106808163,100.1143,103.89665101979271
5103,186069.SH,AAA,3.21%,99.44541593119742,100.2199,101.90602047380571
5104,186073.SH,AAA,3.21%,99.44541593119742,100.2199,101.90602047380571
5105,186076.SH,AAA,3.21%,99.44541593119742,100.2199,101.90602047380571
5106,196054.SH,AAA,3.20%,101.37590058403956,100.3858,103.8842716251007
5107,152057.SH,AAA,3.20%,101.38405573984775,100.3945,103.89262856611174
5108,197962.SH,AAA,3.20%,101.66866070228774,100.4559,104.18427558531094
5109,185120.SH,AAA,3.20%,101.74922279412075,100.5436,104.26683104654435
5110,185108.SH,AAA,3.20%,101.75723688389301,100.5523,104.2750434310848
5111,197833.SH,AAA,3.20%,101.75723688389301,100.5523,104.2750434310848
5112,185042.SH,AAA,3.20%,101.86997164393026,100.6751,104.39056761746268
5113,173519.SH,AAA,3.20%,101.76732371804383,100.8066,104.2853798464727
5114,188961.SH,AAA,3.20%,102.04772638398528,100.8679,104.57272059062633
5115,184078.SH,AAA,3.20%,102.32996728357644,102.2048,104.86194505233688
5116,171866.SH,AAA,3.20%,102.48296006847289,101.1836,105.01872337865801
5117,171868.SH,AAA,3.20%,102.48296006847289,101.1836,105.01872337865801
5118,160122.SH,AAA,3.20%,102.54753674675212,101.4115,105.08489789497163
5119,160124.SH,AAA,3.20%,102.54753674675212,101.4115,105.08489789497163
5120,160127.SH,AAA,3.20%,102.54753674675212,100.8915,105.08489789497163
5121,160129.SH,AAA,3.20%,102.54753674675212,101.4115,105.08489789497163
5122,160104.SH,AAA,3.20%,102.57068030031715,101.4553,105.1086140956768
5123,160106.SH,AAA,3.20%,102.57068030031715,101.4553,105.1086140956768
5124,188665.SH,AAA,3.20%,102.59608531483055,100.9041,105.13464771326389
5125,188651.SH,AAA,3.20%,102.6128029786056,101.5916,105.15177902666814
5126,188456.SH,AAA,3.20%,102.8482721122877,102.1959,105.39307443614744
5127,186031.SH,AAA,3.20%,102.87845788179658,101.9025,105.42400710023041
5128,186034.SH,AAA,3.20%,102.87845788179658,101.9025,105.42400710023041
5129,173397.SH,AAA,3.20%,103.19078432593149,102.1567,105.74406152116563
5130,173669.SH,AAA,3.20%,103.19078432593149,102.1567,105.74406152116563
5131,163558.SH,AAA,3.20%,103.6119561407679,102.9433,106.17565450294174
5132,130975.SH,AAA,3.20%,103.40387110939032,100.7189,105.96242076793955
5133,186923.SH,AAA,3.20%,98.02990525975974,100.7277,100.45548544296813
5134,186924.SH,AAA,3.20%,98.02990525975974,100.7277,100.45548544296813
5135,186925.SH,AAA,3.20%,98.02990525975974,100.7277,100.45548544296813
5136,140466.SH,AAA,3.20%,101.43217828893393,100.754,103.9419418243098
5137,186857.SH,AAA,3.20%,98.17807099909606,100.8504,100.6073172868489
5138,163487.SH,AAA,3.20%,103.32739525487011,102.5737,105.88405265088242
5139,163463.SH,AAA,3.20%,103.85663056433526,99.0775,106.42638297125768
5140,152447.SH,AAA,3.20%,103.93249810630753,102.6564,106.50412772412666
5141,163245.SH,AAA,3.20%,104.21641556153833,99.6845,106.79507022494175
5142,140526.SH,AAA,3.20%,103.01590770457376,102.9545,105.56485788076054
5143,140528.SH,AAA,3.20%,103.01590770457376,102.9545,105.56485788076054
5144,160848.SH,AAA,3.20%,99.53084457045739,101.5342,101.99356289675158
5145,160857.SH,AAA,3.20%,99.53947324126175,101.543,102.00240506906708
5146,160865.SH,AAA,3.20%,99.53947324126175,101.543,102.00240506906708
5147,160867.SH,AAA,3.20%,99.53947324126175,101.543,102.00240506906708
5148,160871.SH,AAA,3.20%,99.53947324126175,101.543,102.00240506906708
5149,160804.SH,AAA,3.20%,99.63357757431174,100.0263,102.09883785081645
5150,160810.SH,AAA,3.20%,99.63357757431174,100.0263,102.09883785081645
5151,171552.SH,AAA,3.20%,99.63357757431174,100.0263,102.09883785081645
5152,171540.SH,AAA,3.20%,99.66095559619204,100.0351,102.12689329441976
5153,186676.SH,AAA,3.19%,100.13635076816635,100.9963,102.6140512963721
5154,186681.SH,AAA,3.19%,100.13635076816635,100.9963,102.6140512963721
5155,160143.SH,AAA,3.19%,102.40559482118753,101.2847,104.93944386235253
5156,188680.SH,AAA,3.19%,102.52733549467244,101.3858,105.06419679790496
5157,157961.SH,AAA,3.19%,102.57532473536075,101.4683,105.11337344921978
5158,157968.SH,AAA,3.19%,102.57532473536075,101.4683,105.11337344921978
5159,186088.SH,AAA,3.19%,101.09273763078468,101.7829,103.59410229510586
5160,157770.SH,AAA,3.19%,102.31681593896928,102.0451,104.8484683004902
5161,157731.SH,AAA,3.19%,102.38990550802171,102.1412,104.92336634431187
5162,157734.SH,AAA,3.19%,102.38990550802171,102.1412,104.92336634431187
5163,173277.SH,AAA,3.19%,103.28254387180453,102.2636,105.83809149804135
5164,173279.SH,AAA,3.19%,103.31247274905512,102.2898,105.8687609135121
5165,173280.SH,AAA,3.19%,103.31247274905512,102.2898,105.8687609135121
5166,173284.SH,AAA,3.19%,103.31247274905512,102.2898,105.8687609135121
5167,173262.SH,AAA,3.19%,103.35686034715837,102.3248,105.91424680583542
5168,173613.SH,AAA,3.19%,103.3674328530701,102.3335,105.9250809100906
5169,173622.SH,AAA,3.19%,103.44145200891221,102.3947,106.00093154171667
5170,173623.SH,AAA,3.19%,103.44145200891221,102.3947,106.00093154171667
5171,173624.SH,AAA,3.19%,103.44145200891221,102.3947,106.00093154171667
5172,173639.SH,AAA,3.19%,103.44145200891221,102.3947,106.00093154171667
5173,188101.SH,AAA,3.19%,103.1933351361298,102.7947,105.7466754467434
5174,166267.SH,AAA,3.19%,103.62844040906876,102.9191,106.19254664590511
5175,171539.SH,AAA,3.19%,99.59251345645185,100.0437,102.05675767249767
5176,157141.SH,AAA,3.19%,101.0204423654879,100.0787,103.52001820871025
5177,157152.SH,AAA,3.19%,101.0204423654879,100.0787,103.52001820871025
5178,157156.SH,AAA,3.19%,101.0204423654879,100.0787,103.52001820871025
5179,157133.SH,AAA,3.19%,101.02002919981379,100.0874,103.5195948199673
5180,157131.SH,AAA,3.19%,101.01961610892316,100.0961,103.51917150785818
5181,157547.SH,AAA,3.19%,101.01961610892316,100.0961,103.51917150785818
5182,186098.SH,AAA,3.19%,99.20045063557082,100.1573,101.65499393630532
5183,186101.SH,AAA,3.19%,99.20045063557082,100.1573,101.65499393630532
5184,186089.SH,AAA,3.19%,99.22138164981658,100.1748,101.67644285223867
5185,173084.SH,AAA,3.19%,101.39024430988606,100.1835,103.89897026159485
5186,185241.SH,AAA,3.19%,100.68385266630621,100.201,103.17510018051463
5187,173047.SH,AAA,3.18%,101.37028926580915,100.4182,103.87852146452147
5188,130778.SH,AAA,3.18%,101.01500532235977,100.4182,103.51444663536881
5189,185153.SH,AAA,3.18%,101.61151688891455,100.453,104.1257178472691
5190,185137.SH,AAA,3.18%,101.69203382145253,100.5402,104.20822703181895
5191,184115.SH,AAA,3.18%,101.92539961508726,100.7928,104.44736705774514
5192,188633.SH,AAA,3.18%,102.56367232673307,101.4811,105.10143272192668
5193,157949.SH,AAA,3.18%,102.57075351989769,101.4898,105.10868912694903
5194,157950.SH,AAA,3.18%,102.57075351989769,101.4898,105.10868912694903
5195,157951.SH,AAA,3.18%,102.57075351989769,101.4898,105.10868912694903
5196,157980.SH,AAA,3.18%,102.57075351989769,101.4898,105.10868912694903
5197,157981.SH,AAA,3.18%,102.57075351989769,101.4898,105.10868912694903
5198,157928.SH,AAA,3.18%,102.65976598138688,101.5856,105.19990404759673
5199,157929.SH,AAA,3.18%,102.65976598138688,101.5856,105.19990404759673
5200,188515.SH,AAA,3.18%,102.7164537985297,101.6466,105.2579945065714
5201,186117.SH,AAA,3.18%,100.97635552109152,101.7338,103.47484051172327
5202,186100.SH,AAA,3.18%,101.00616344295004,101.7599,103.50538597897032
5203,186106.SH,AAA,3.18%,101.00616344295004,103.2599,103.50538597897032
5204,186110.SH,AAA,3.18%,101.00616344295004,101.7599,103.50538597897032
5205,188394.SH,AAA,3.18%,102.85427081396686,101.7947,105.39922156530778
5206,188341.SH,AAA,3.18%,102.90394418370963,103.717,105.45012401653301
5207,140124.SH,AAA,3.18%,102.95750071403614,100.4356,105.50500571042362
5208,140032.SH,AAA,3.18%,103.00627989380808,102.1955,105.55499184649622
5209,130999.SH,AAA,3.18%,103.19088325363956,100.6273,105.74416289666847
5210,130998.SH,AAA,3.18%,103.0266980508706,102.2304,105.5759152154838
5211,140002.SH,AAA,3.18%,103.0266980508706,102.2304,105.5759152154838
5212,173301.SH,AAA,3.18%,103.25681082579544,102.2739,105.81172173238748
5213,186927.SH,AAA,3.18%,97.82471132490866,100.697,100.24521433966756
5214,186933.SH,AAA,3.18%,97.82471132490866,100.697,100.24521433966756
5215,186937.SH,AAA,3.18%,97.82471132490866,100.697,100.24521433966756
5216,130974.SH,AAA,3.18%,103.11427155188589,102.3175,105.66565557107346
5217,173882.SH,AAA,3.18%,97.86046110821809,100.7231,100.28184868943373
5218,186915.SH,AAA,3.18%,97.8709763973739,100.7318,100.29262416120348
5219,186921.SH,AAA,3.18%,97.8709763973739,100.7318,100.29262416120348
5220,173247.SH,AAA,3.18%,103.3733324448396,102.3698,105.93112647703826
5221,173252.SH,AAA,3.18%,103.3733324448396,102.3698,105.93112647703826
5222,130636.SH,AAA,3.18%,102.07343659520141,100.8538,104.59906695647985
5223,130934.SH,AAA,3.18%,103.28808586283346,100.2679,105.84377061603759
5224,152458.SH,AAA,3.18%,103.79714103284016,103.1288,106.36542147436263
5225,186665.SH,AAA,3.18%,98.24073694617299,101.0368,100.67153379422666
5226,130898.SH,AAA,3.18%,103.70663011960141,101.0629,106.27267102537269
5227,130902.SH,AAA,3.18%,103.70663011960141,101.0629,106.27267102537269
5228,130859.SH,AAA,3.18%,103.85151050894417,101.0475,106.4211362289657
5229,173554.SH,AAA,3.18%,103.81212190037877,102.8141,106.38077301751633
5230,163293.SH,AAA,3.18%,103.59145338429579,101.9164,106.15464444127873
5231,163255.SH,AAA,3.18%,104.14833125978899,103.4748,106.7253012950917
5232,163187.SH,AAA,3.18%,103.73842426036384,103.6706,106.30525185706959
5233,186118.SH,AAA,3.18%,99.07951386568207,100.1307,101.5310647955509
5234,185258.SH,AAA,3.18%,101.36174908281802,100.183,103.86976996949684
5235,185290.SH,AAA,3.18%,101.36174908281802,100.183,103.86976996949684
5236,160587.SH,AAA,3.18%,101.38595791189184,101.4791,103.89457780410784
5237,185264.SH,AAA,3.18%,101.41017178430995,100.2352,103.91939080685195
5238,185219.SH,AAA,3.18%,101.42671102258278,100.2527,103.93633927992404
5239,185213.SH,AAA,3.18%,101.43521711522857,100.2614,103.94505584109679
5240,185198.SH,AAA,3.17%,101.50242015001257,100.3648,104.0139216985571
5241,188787.SH,AAA,3.17%,102.300089409098,101.5446,104.83132790161352
5242,171712.SH,AAA,3.17%,102.62762412628365,101.4417,105.16696689797003
5243,171715.SH,AAA,3.17%,102.62762412628365,101.4417,105.16696689797003
5244,171729.SH,AAA,3.17%,102.62762412628365,101.4417,105.16696689797003
5245,171731.SH,AAA,3.17%,102.62762412628365,101.4417,105.16696689797003
5246,157976.SH,AAA,3.17%,102.54142356440825,101.4938,105.07863345252086
5247,157977.SH,AAA,3.17%,102.54142356440825,101.4938,105.07863345252086
5248,157978.SH,AAA,3.17%,102.54142356440825,101.4938,105.07863345252086
5249,157979.SH,AAA,3.17%,102.54142356440825,101.4938,105.07863345252086
5250,157970.SH,AAA,3.17%,102.54094341595737,102.5025,105.07814142362834
5251,157971.SH,AAA,3.17%,102.54094341595737,101.5025,105.07814142362834
5252,160080.SH,AAA,3.17%,102.54094341595737,101.5025,105.07814142362834
5253,160083.SH,AAA,3.17%,102.54094341595737,101.5025,105.07814142362834
5254,160075.SH,AAA,3.17%,102.59756334742505,102.5633,105.13616231721447
5255,160076.SH,AAA,3.17%,102.59756334742505,101.5633,105.13616231721447
5256,188433.SH,AAA,3.17%,102.80959681061627,101.7717,105.35344218113546
5257,173781.SH,AAA,3.17%,102.68383788497881,101.8412,105.22457156874202
5258,173782.SH,AAA,3.17%,102.68383788497881,101.8412,105.22457156874202
5259,157780.SH,AAA,3.17%,102.24850228544011,101.9888,104.77846434394783
5260,140092.SH,AAA,3.17%,102.9643128787904,100.9777,105.51198643039362
5261,140095.SH,AAA,3.17%,102.9643128787904,100.4777,105.51198643039362
5262,140091.SH,AAA,3.17%,102.87788741920208,101.977,105.42342252252723
5263,140094.SH,AAA,3.17%,102.87788741920208,102.067,105.42342252252723
5264,173392.SH,AAA,3.17%,103.11409927810936,102.1886,105.66547903468077
5265,140500.SH,AAA,3.17%,101.11485513976153,100.6079,103.61676706352698
5266,163530.SH,AAA,3.17%,103.62409319035858,98.3518,106.18809186279886
5267,166571.SH,AAA,3.17%,103.36686527766943,102.6228,105.92449929101991
5268,171519.SH,AAA,3.17%,99.53848073823748,100.1476,102.00138800827486
5269,171520.SH,AAA,3.17%,99.53848073823748,100.1476,102.00138800827486
5270,185222.SH,AAA,3.17%,101.39816557226467,100.2519,103.90708752188861
5271,160228.SH,AAA,3.17%,101.4138578982768,100.2692,103.92316812732327
5272,160230.SH,AAA,3.17%,101.4138578982768,100.2692,103.92316812732327
5273,160232.SH,AAA,3.17%,101.4138578982768,100.2692,103.92316812732327
5274,160233.SH,AAA,3.17%,101.4138578982768,100.2692,103.92316812732327
5275,160569.SH,AAA,3.17%,101.4138578982768,100.2692,103.92316812732327
5276,186844.SH,AAA,3.16%,99.81018415214261,100.8744,102.27981425247071
5277,186819.SH,AAA,3.16%,99.83983281134554,100.9004,102.31019651638367
5278,186790.SH,AAA,3.16%,99.86315963071684,100.9177,102.33410051749001
5279,186794.SH,AAA,3.16%,99.86315963071684,100.9177,102.33410051749001
5280,186803.SH,AAA,3.16%,99.86315963071684,100.9177,102.33410051749001
5281,127948.SH,AAA,3.16%,101.76960037672612,101.1515,104.28771283713009
5282,184040.SH,AAA,3.16%,102.45650292101023,101.4198,104.99161159491453
5283,140112.SH,AAA,3.16%,102.82553012509405,102.0259,105.36976973787785
5284,173306.SH,AAA,3.16%,103.1521910924002,102.251,105.70451336492773
5285,101000.SH,AAA,3.16%,97.62765013909356,100.6666,100.0432772161891
5286,101004.SH,AAA,3.16%,97.62765013909356,100.6666,100.0432772161891
5287,186991.SH,AAA,3.16%,97.62765013909356,100.6666,100.0432772161891
5288,186997.SH,AAA,3.16%,97.62765013909356,100.6666,100.0432772161891
5289,186998.SH,AAA,3.16%,97.62765013909356,100.6666,100.0432772161891
5290,186659.SH,AAA,3.16%,98.08124831763064,101.0389,100.5080988958617
5291,157344.SH,AAA,3.16%,102.7540542213837,102.6319,105.2965252867517
5292,157347.SH,AAA,3.16%,102.7540542213837,102.6319,105.2965252867517
5293,157351.SH,AAA,3.16%,102.7540542213837,102.6319,105.2965252867517
5294,160392.SH,AAA,3.16%,100.98148652352228,101.4545,103.48009847192046
5295,160393.SH,AAA,3.16%,100.98148652352228,101.4545,103.48009847192046
5296,160395.SH,AAA,3.16%,100.98148652352228,101.4545,103.48009847192046
5297,160396.SH,AAA,3.16%,100.98148652352228,101.4545,103.48009847192046
5298,157180.SH,AAA,3.16%,103.97674110881215,103.0301,106.54946544308373
5299,157183.SH,AAA,3.16%,103.97674110881215,103.0301,106.54946544308373
5300,157184.SH,AAA,3.16%,103.97674110881215,103.0301,106.54946544308373
5301,157605.SH,AAA,3.16%,103.97674110881215,103.0301,106.54946544308373
5302,186165.SH,AAA,3.16%,98.88045764523049,100.1039,101.32708327375998
5303,186168.SH,AAA,3.16%,98.88045764523049,100.1039,101.32708327375998
5304,185233.SH,AAA,3.16%,101.36115147432251,100.2424,103.86915757421437
5305,185020.SH,AAA,3.15%,101.75096850528148,101.2204,104.26861995230352
5306,188979.SH,AAA,3.15%,101.67044121535277,100.794,104.18610015408727
5307,160196.SH,AAA,3.15%,101.30413557280039,100.8199,103.81073091298077
5308,160197.SH,AAA,3.15%,101.30413557280039,100.8199,103.81073091298077
5309,186698.SH,AAA,3.15%,99.8512939823448,100.9579,102.3219412742045
5310,188771.SH,AAA,3.15%,102.24249461440868,101.2168,104.77230802350414
5311,197137.SH,AAA,3.15%,102.124073790234,101.2773,104.65095708118199
5312,171667.SH,AAA,3.15%,102.57779777047307,101.4412,105.11590767530176
5313,171670.SH,AAA,3.15%,102.57779777047307,101.4412,105.11590767530176
5314,171705.SH,AAA,3.15%,102.57779777047307,101.4412,105.11590767530176
5315,178270.SH,AAA,3.15%,102.5974397278544,101.5966,105.1360356388917
5316,171466.SH,AAA,3.15%,101.90381696184271,101.9936,104.42525037913484
5317,166997.SH,AAA,3.15%,102.34741050982753,102.1058,104.87981988100373
5318,173357.SH,AAA,3.15%,103.05000559470905,102.2007,105.59979946411764
5319,173358.SH,AAA,3.15%,103.05000559470905,102.2007,105.59979946411764
5320,173335.SH,AAA,3.15%,103.08400108256332,102.2266,105.63463611142664
5321,173317.SH,AAA,3.15%,103.09460772835209,102.2352,105.64550520029098
5322,173322.SH,AAA,3.15%,103.09460772835209,102.2352,105.64550520029098
5323,173332.SH,AAA,3.15%,103.09460772835209,102.2352,105.64550520029098
5324,101013.SH,AAA,3.15%,97.53248771942687,100.6559,99.94576016730267
5325,101016.SH,AAA,3.15%,97.53248771942687,100.6559,99.94576016730267
5326,101022.SH,AAA,3.15%,97.53248771942687,100.6559,99.94576016730267
5327,101023.SH,AAA,3.15%,97.53248771942687,100.6559,99.94576016730267
5328,101024.SH,AAA,3.15%,97.53248771942687,100.6559,99.94576016730267
5329,130960.SH,AAA,3.15%,103.19853647167301,100.7336,105.75200548032407
5330,130935.SH,AAA,3.15%,103.41077983449833,100.9148,105.969500437482
5331,186730.SH,AAA,3.15%,97.8657270028403,100.9321,100.28724487949597
5332,186699.SH,AAA,3.15%,97.9014368558295,100.9579,100.3238383109353
5333,186703.SH,AAA,3.15%,97.9014368558295,100.9579,100.3238383109353
5334,163444.SH,AAA,3.15%,103.313469382105,102.889,105.86978220652028
5335,163431.SH,AAA,3.15%,103.32204002987854,101.8677,105.87856492012558
5336,130894.SH,AAA,3.15%,103.60839395570392,101.0788,106.1720041777793
5337,157171.SH,AAA,3.15%,103.9720166519026,103.0464,106.5446240876724
5338,157593.SH,AAA,3.15%,103.9720166519026,103.0464,106.5446240876724
5339,157597.SH,AAA,3.15%,103.9720166519026,103.0464,106.5446240876724
5340,157600.SH,AAA,3.15%,103.9720166519026,103.0464,106.5446240876724
5341,157602.SH,AAA,3.15%,103.9720166519026,104.3464,106.5446240876724
5342,166073.SH,AAA,3.15%,103.093151921619,103.0896,105.64401337214225
5343,186185.SH,AAA,3.15%,98.74905597910967,100.069,101.19243030104512
5344,186187.SH,AAA,3.15%,98.74905597910967,100.069,101.19243030104512
5345,171524.SH,AAA,3.15%,99.31169079153388,100.0863,101.76898653722041
5346,171526.SH,AAA,3.15%,99.31169079153388,100.0863,101.76898653722041
5347,171534.SH,AAA,3.15%,99.31169079153388,100.0863,101.76898653722041
5348,171535.SH,AAA,3.15%,99.31169079153388,100.0863,101.76898653722041
5349,185287.SH,AAA,3.15%,101.29309817243444,100.1985,103.79942041126345
5350,160257.SH,AAA,3.15%,101.32462197261876,100.233,103.83172421327296
5351,160258.SH,AAA,3.15%,101.32462197261876,100.233,103.83172421327296
5352,160604.SH,AAA,3.15%,101.32462197261876,100.233,103.83172421327296
5353,160609.SH,AAA,3.15%,101.32462197261876,100.083,103.83172421327296
5354,160575.SH,AAA,3.15%,101.38098751359976,100.2934,103.8894844219205
5355,160580.SH,AAA,3.15%,101.38098751359976,100.2934,103.8894844219205
5356,185194.SH,AAA,3.14%,101.43361362750571,100.3785,103.94341267784803
5357,185081.SH,AAA,3.14%,101.60978945973764,100.5678,104.12394767584973
5358,185052.SH,AAA,3.14%,101.53709479755612,100.671,104.04945431018538
5359,185047.SH,AA+,3.14%,101.54523944155261,100.7296,104.05780047928816
5360,185028.SH,AAA,3.14%,101.74647009126338,100.714,104.2640102328234
5361,130683.SH,AAA,3.14%,101.27452111978988,101.0028,103.78038370163323
5362,171765.SH,AAA,3.14%,102.20996553214661,101.385,104.73897406545336
5363,188504.SH,AAA,3.14%,102.56127951224977,101.5829,105.0989807013942
5364,188521.SH,AAA,3.14%,102.61790832290495,101.6431,105.15701069386792
5365,188458.SH,AAA,3.14%,102.65759438363318,101.6861,105.19767871741858
5366,157900.SH,AAA,3.14%,102.01304469149792,101.6861,104.53718075973933
5367,160049.SH,AAA,3.14%,102.03336380922863,101.7119,104.55800263883839
5368,157872.SH,AAA,3.14%,102.0316111889945,101.7205,104.55620665305273
5369,157874.SH,AAA,3.14%,102.0316111889945,101.7205,104.55620665305273
5370,157896.SH,AAA,3.14%,102.0316111889945,101.7205,104.55620665305273
5371,188426.SH,AAA,3.14%,102.70621525239983,102.6978,105.24750262535434
5372,160033.SH,AAA,3.14%,102.12560169610838,101.8496,104.65252279244035
5373,160785.SH,AAA,3.14%,99.56719264542525,100.3699,102.03081034186683
5374,130963.SH,AAA,3.14%,103.15149089500503,100.7312,105.703795842361
5375,140462.SH,AAA,3.14%,101.15434110430775,100.7398,103.65723003986224
5376,186791.SH,AAA,3.14%,97.76379859432556,100.9119,100.18279442908856
5377,186795.SH,AAA,3.14%,97.76379859432556,100.9119,100.18279442908856
5378,186804.SH,AAA,3.14%,97.76379859432556,100.9119,100.18279442908856
5379,186805.SH,AAA,3.14%,97.76379859432556,100.9119,100.18279442908856
5380,163442.SH,AAA,3.14%,103.63545882647954,99.6478,106.19973872189634
5381,130890.SH,AAA,3.14%,103.56122371072627,101.0753,106.1236667868052
5382,163373.SH,AAA,3.14%,103.39918627079297,101.3513,105.95762001112686
5383,130858.SH,AAA,3.14%,103.42806430201733,102.7357,105.98721257920694
5384,186560.SH,AAA,3.14%,98.12161591633323,101.2044,100.54946532086323
5385,186566.SH,AAA,3.14%,98.12161591633323,101.2044,100.54946532086323
5386,186567.SH,AAA,3.14%,98.12161591633323,101.2044,100.54946532086323
5387,157159.SH,AAA,3.14%,103.94248750219467,103.0454,106.51436429030987
5388,157161.SH,AAA,3.14%,103.94248750219467,103.0454,106.51436429030987
5389,157162.SH,AAA,3.14%,103.94248750219467,103.0454,106.51436429030987
5390,157165.SH,AAA,3.14%,103.94248750219467,103.0454,106.51436429030987
5391,173795.SH,AAA,3.14%,98.65489244663038,100.0602,101.09593685507916
5392,173797.SH,AAA,3.14%,98.65489244663038,100.0602,101.09593685507916
5393,160801.SH,AAA,3.14%,99.27025531399073,100.1032,101.72652581056636
5394,196281.SH,AAA,3.14%,101.2155183222752,100.1462,103.71992098210774
5395,101158.SH,AAA,3.13%,99.17731698891208,100.5059,101.63128788763566
5396,101139.SH,AAA,3.13%,99.24088332342986,100.5574,101.69642706098173
5397,101080.SH,AAA,3.13%,99.30439567563458,100.6088,101.76151091631591
5398,101085.SH,AAA,3.13%,99.30439567563458,100.6088,101.76151091631591
