,WINDCODE,YOYEPS_BASIC,YOYEPS_DILUTED,YOYOCFPS,YOY_TR,YOY_OR,YOYOP,YOYOP2,YOYEBT,YOYPROFIT,YOYNETPROFIT,YOYNETPROFIT_DEDUCTED,DP_YOY,YOYROE,YOYOCF,MAINTENANCE,YOY_CASH,YOY_FIXEDASSETS,FA_RDEXP_YOY,YOY_EQUITY,YOYCF,YOYDEBT,YOY_ASSETS,ROE_AVG,ROE_BASIC,ROE_DILUTED,ROE_DEDUCTED,ROE_EXBASIC,ROE_EXDILUTED,ROE_ADD,ROA2,ROA,ROIC,ROP,ROE_YEARLY,ROA2_YEARLY,ROA_YEARLY,NETPROFITMARGIN,NETPROFITMARGIN_DEDUCTED,GROSSPROFITMARGIN,COGSTOSALES,NPTOCOSTEXPENSE,EXPENSETOSALES,OPTOEBT,PROFITTOGR,OPTOGR,EBITTOGR,GCTOGR,OPERATEEXPENSETOGR,ADMINEXPENSETOGR,FINAEXPENSETOGR,IMPAIRTOOP,EBITDATOSALES
2016-06-30,600573.SH,-275.00000000000006,,-33.8904,-23.8641,-23.8641,-308.8971,-697.5621474272858,-255.9406,-264.40832678544615,-254.0,-532.06,-532.06,-255.6425,-33.91,-148.58436700247046,31.180602578657453,-5.874676614801298,,-1.0553054280881975,0.1420961742857455,-3.143801469131023,-1.2341063070024254,-1.5054,-1.5,-1.5221,-1.884,-1.88,-1.9049,-1.88,-1.331,-1.3544,-1.528,-0.4328217470201503,-3.0108,-2.662,-2.7088,-5.239,-6.632237178584399,29.9431,70.0569,-5.421975244370072,26.5682,108.6401596878242,-5.239,-5.4047,-5.1487,106.3105,15.2499,11.4556,-0.1373,-2.198480287368015,2.1645726001825083
2016-09-30,600573.SH,-98.01324503311258,,-39.8439,-20.5763,-20.5763,-83.0138,-97.55021240136863,-78.996,-95.77287341425577,-98.2608,-116.31,-116.31,-98.2264,-39.8414,,-69.70539168279508,-6.2823912106825395,,-1.9400156703926166,-89.6318823033689,-3.1138662233940915,-1.9614127156306653,0.06,0.06,0.0602,-0.4363,,-0.4377,,0.6118,0.1327,0.1326,-4.05730614952239,0.08,0.8157,0.1769,0.3051,-0.9232763539782455,33.459,66.541,0.34062103541440336,23.0413,75.61119455178486,0.3051,1.1471,1.4069,99.8278,13.5278,9.6238,-0.1103,6.1772705509881245,
2016-12-31,600573.SH,-88.8888888888889,,-27.919,-17.8258,-17.8258,-69.7292,-153.30143295885617,-59.1489,-89.15485230219264,-92.7026,-198.26,-198.26,-92.6637,-27.9177,-85.32236973755353,9.953966069432445,-7.180537240360511,42.71368136648041,-0.5299151788195925,7.396459784934989,16.170693671727626,0.5664583594251563,0.1533,0.15,0.1537,-0.9764,-0.98,-0.979,-0.98,0.8068,0.2059,0.2021,6.862995278747965,0.1533,0.8068,0.2059,0.3943,-1.7319312998665464,33.6639,66.3361,0.43937683803838384,23.4137,62.927770045522514,0.3943,1.0611,1.5453,100.8024,13.921,9.5497,-0.0569,4.8130483190307265,8.869949864485205
2017-03-31,600573.SH,28.571428571428577,,-330.9091,-8.5503,-8.5503,24.1802,25.792676725825597,24.6829,24.68294447512785,25.639,26.43,26.43,25.5573,-330.7095,,-75.0821258856055,-7.29710972825814,,-0.10963736031308893,-129.5837432034846,-2.7724470229096974,-0.28754672276168125,-1.2383,-1.24,-1.246,-1.332,,-1.3403,,-1.1814,-1.1548,-1.281,40.96091165758717,-4.9532,-4.7256,-4.6192,-11.8744,-12.526325485943904,23.7845,76.2155,-11.74733513544871,24.866,104.9346939512716,-11.8744,-12.4603,-12.1486,112.8375,12.2768,12.8634,-0.2743,1.9295954333114955,
2017-06-30,600573.SH,112.3076923076923,,-2.6608,-4.8885,-4.8885,-9.057,-1.8906070708193772,137.1923,109.42941834459803,112.2752,5.3543,5.3543,112.0739,-2.6482,-275.8995318544138,-13.004292983854757,-11.685485924903375,,1.6675052007162086,-24.85342962625426,9.109619289495871,2.4306162297246448,0.1838,0.18,0.1838,-1.7732,-1.77,-1.7733,-1.77,0.4309,0.1258,0.1266,46.4919359272236,0.3676,0.8618,0.2516,0.5194,-6.599759923005161,21.9627,78.0373,0.5493221582710446,16.5151,-318.5596312830256,0.5194,-6.1971,1.7789,106.7791,8.0298,8.6135,-0.1282,-4.08222741075029,9.139996607393424
2017-09-30,600573.SH,966.6666666666666,,-13.3255,-4.1012,-4.1012,-392.6018,-3813.9679551183863,100.3779,398.8980947538919,1136.4812,-409.5578,-409.5578,1128.5805,-13.3549,,264.0503887982236,-12.182328042447656,,0.6430755938710105,30.383197631211523,53.355968277445356,4.975120295547539,0.7413,0.74,0.7393,-2.2222,,-2.2162,,1.2328,0.644,0.6836,18.44803416546563,0.9884,1.6437,0.8587,1.5874,-4.905824705782342,21.9139,78.0861,1.7098301409774648,14.7548,-110.41126226607048,1.5874,-3.5001,3.039,104.9568,7.3055,7.5804,-0.1311,1.598234537574456,
2017-12-31,600573.SH,900.0,,-88.5529,-7.8616,-7.8616,531.6274,-901.0456063885645,290.8924,874.8051857279016,1339.7891,-332.7985,-332.7985,1311.2976,-88.5342,-263.3678924469232,20.428048126212136,-20.122212521379655,96.53025069109147,2.0188147771365443,125.65326171162357,4.569676243331812,2.147162020951552,2.1912,2.19,2.1695,-4.1947,-4.19,-4.1532,-4.19,3.2873,1.98,2.066,32.933379541067005,2.1912,3.2873,1.98,4.172,-8.135343983548998,19.3851,80.6149,4.310420007356116,16.1747,101.63637768312115,4.172,7.2705,6.9268,109.2044,7.733,8.5735,-0.1319,2.8748863964619646,14.115134263738968
2018-03-31,600573.SH,20.000000000000004,,162.9921,1.7244,1.7244,26.7892,21.914822116029722,26.6691,26.59320076058784,29.128,21.4674,21.4674,30.7937,163.0429,,143.63749064792813,-19.66981614301348,,2.4069130498167683,-20.040445713192156,0.8820348187741873,2.200117672300259,-0.8586,-0.86,-0.8623,-1.0234,,-1.0278,,-0.8419,-0.8296,-0.9141,165.49478852276766,-3.4344,-3.3676,-3.3184,-8.5688,-9.670484623087841,20.6196,79.3804,-8.684538970833136,19.2873,99.85672989208007,-8.5688,-8.5477,-8.6954,110.114,6.0651,13.3576,-0.1354,,
2018-06-30,600573.SH,62.499999999999986,,2.5513,0.6881,0.6881,10.4402,80.13099563189556,10.2629,89.71290466799076,65.5209,78.0367,78.0367,62.8382,2.5767,-461.33174093929784,94.5353286911611,-14.586076999762348,,1.6474271041521122,13.083145905662299,-8.40237259785028,0.49928723518196644,0.2987,0.3,0.2993,-0.3824,-0.38,-0.3832,-0.38,0.4657,0.2356,0.2343,73.39844072896476,0.5974,0.9314,0.4712,0.9786,-1.4396202786446397,24.6273,75.3727,1.088365450039324,14.5447,100.04771516199249,0.9786,2.1314,1.9345,101.2465,5.0342,9.6271,-0.1166,0.5900242718715936,7.472104180078964
2018-09-30,600573.SH,206.25,,33.2426,-0.098,-0.098,103.4457,171.02399808957364,105.7832,212.25855482651292,202.8415,158.6803,158.6803,193.9691,33.2498,,17.66072195278084,-14.414202213406972,,3.018138923114586,-22.725331582956517,-30.416966791558643,-1.0695947665554824,2.1899,2.18,2.1733,1.272,,1.2623,,2.7315,2.0011,2.2538,70.19465231526108,2.9199,3.642,2.6681,4.9617,2.8815754190060288,27.3394,72.6606,5.845955377290313,12.2139,99.98080303860493,4.9617,6.5286,6.7728,96.2179,4.4085,7.9307,-0.1254,0.003437945708982889,
2018-12-31,600573.SH,-23.711340206185575,,364.1509,-3.0637,-3.0637,-37.6002,100.8099448999407,-37.2931,-23.449138349583986,-23.5069,98.7752,98.7752,-24.2543,363.2369,-46.544028545973354,15.75489692770072,-3.4306297259947347,-76.39572485270598,0.9866493007382583,-7.121254379751309,-14.37245773864888,-0.1658427559299383,1.6514,1.65,1.6433,-0.0506,-0.05,-0.0504,-0.05,2.0076,1.501,1.5331,24.419871084864482,1.6514,2.0076,1.501,3.2947,-0.1027932981557597,25.4928,74.5072,3.7360205135223463,13.6795,101.13853451070483,3.2947,4.6802,4.4067,99.8669,4.9735,8.8335,-0.1275,2.837891310913807,10.417758007610754
2019-03-31,600573.SH,50.0,,278.3333,6.5322,6.5322,40.4129,34.370022895381105,40.5089,40.0631983403704,40.66,37.4586,37.4586,41.4479,277.5007,,18.954119577373028,-3.8016680477196196,,1.3457805878826703,3.0037959601803963,-11.46888290776564,0.2568816954002292,-0.5036,-0.5,-0.5049,-0.6327,,-0.6343,,-0.5267,-0.497,-0.5699,114.8619449010592,-2.0144,-2.1068,-1.988,-4.821,-5.677207874530905,25.91,74.09,-5.060801850139301,21.171,100.01779761982435,-4.821,-4.781,-5.1089,105.9855,7.0205,14.4792,-0.3287,,
2019-06-30,600573.SH,84.61538461538463,,17.9476,0.4486,0.4486,39.0331,116.09522120908255,39.0187,106.48171892803448,80.8379,129.2183,129.2183,78.6366,17.9244,-56.62233133299927,51.59419112714666,-2.0901458644003568,,1.2322779994015332,20.518059832215823,-7.172075988023363,0.38732616723930735,0.5342,0.53,0.5346,0.1105,0.11,0.1106,0.11,0.6594,0.4859,0.4879,47.095395658323945,1.0684,1.3188,0.9718,2.0117,0.4187543112279826,28.4287,71.5713,2.275108261491287,16.8494,100.05808219544173,2.0117,2.9501,2.73,99.5931,6.2134,10.8245,-0.1885,,8.493479121766024
2019-09-30,600573.SH,12.24489795918367,,48.5024,0.7543,0.7543,10.4322,37.343750328266786,10.4205,13.401949056845485,12.271,39.39,39.39,10.8976,48.5217,,0.10049903850755061,-0.8312993333981982,,1.2384342167882543,-28.21403208976844,3.8967049672251397,1.4524557559998932,2.4315,2.42,2.4102,1.7534,,1.738,,2.8216,2.2545,2.3808,33.83208161873843,3.242,3.7621,3.006,5.5846,3.986424356828982,29.8659,70.1341,6.665102701848756,13.6541,99.99142422574475,5.5846,7.1557,6.9894,94.848,5.1165,8.7046,-0.167,,
2019-12-31,600573.SH,6.756756756756762,,242.4119,2.116,2.116,3.5257,741.0814909500502,3.9448,7.459193526321557,7.145,937.2038,937.2038,5.9851,242.5126,6.656858846332442,6.1122209339484765,1.1674377555159492,200.3902421978978,1.0944247561086593,-55.0920893068771,1.9225566744757778,1.114413141952495,1.7511,1.77,1.7417,0.4194,0.42,0.4172,0.42,1.8431,1.6054,1.4474,21.86493121033277,1.7511,1.8431,1.6054,3.4671,0.8427566973845108,26.8655,73.1345,3.9618136692296644,14.3776,100.73072086344862,3.4671,4.7448,3.9805,98.7054,5.4746,9.5551,-0.6521,-6.908622471309549,10.179146903806577
2020-03-31,600573.SH,-49.999999999999986,,45.2643,-12.4004,-12.4004,-21.1799,-5.50309849367446,-21.2813,-20.255042704678246,-25.1611,-3.9068,-3.9068,-23.9551,45.3384,,54.645736544520105,1.1566151463920935,-29.482529935268776,0.9729092765972404,12.3332128960219,15.273057008836268,2.0093954417292426,-0.6239,-0.58,-0.6259,-0.6507,,-0.6527,,-0.6517,-0.5885,-0.703,87.39813188735721,-2.4956,-2.6068,-2.354,-6.6181,-6.734058010445403,25.1379,74.8621,-6.872852064861933,21.4318,99.93415735878023,-6.6181,-6.6138,-7.3286,106.8942,6.1014,16.0409,-0.7105,,
2020-06-30,600573.SH,100.0,,98.7947,7.9259,7.9259,32.474,1042.5658869401454,32.2673,54.77616410212508,48.5,509.16,509.16,45.5563,98.7929,-55.79893722503806,-55.377523034865305,-1.8786818697644079,-5.354551898132497,2.022341119648612,-124.80937190014285,43.25301513191557,5.8342072098940605,0.7812,0.78,0.7781,0.6629,0.66,0.6603,0.66,0.7119,0.7266,0.6283,44.902917098568786,1.5624,1.4238,1.4532,2.8849,2.3635325894263235,28.0229,71.9771,3.323868222420706,14.8172,100.21446342501987,2.8849,3.6211,2.8266,96.9326,5.4095,10.1628,-0.7552,,8.040219969593439
2020-09-30,600573.SH,36.36363636363636,,50.7678,11.7939,11.7939,33.4806,51.717458956146466,32.7687,39.53982471988928,37.2445,73.4,73.4,34.5892,50.7747,,-30.148699829602943,-3.0789174758791815,13.70240545534884,1.9728709001337026,-28.643769507319504,36.645988182427736,5.020662720800482,3.2866,3.28,3.2438,2.9943,,2.9553,,3.3077,3.051,2.9788,39.379076009716925,4.3821,4.4103,4.068,6.9706,6.183091230045909,29.5917,70.4083,8.534072376564449,11.2712,100.52753921606401,6.9706,8.5439,7.5571,92.2929,4.2027,8.0104,-0.9419,,
2020-12-31,600573.SH,45.56962025316456,,36.9213,9.0738,9.0738,34.0058,-126.9851504277911,33.0105,48.4625143879099,44.6632,162.56,162.56,42.021,36.9167,-83.50047474381043,14.029065418697467,-6.478849357062614,43.64266745989308,1.8604616420841855,-1271.0316117503153,9.569185659724761,2.3595516068225026,2.4963,2.49,2.4735,1.0852,1.08,1.0753,1.08,1.9554,2.3426,1.7186,25.792277638978046,2.4963,1.9554,2.3426,4.7191,2.0287009391320807,25.3738,74.6262,5.474691041579076,11.5721,101.48449849193027,4.7191,5.8293,3.9392,97.6424,4.1664,9.1573,-1.7516,-11.73111523268824,9.055979663689913
2021-03-31,600573.SH,42.857142857142854,,23.0478,10.5373,10.5373,44.4928,-33.608455925676694,44.5313,43.912040361959384,43.9288,30.8271,30.8271,45.1076,22.9948,,151.46839185684718,-6.5234392947770665,53.386572468409355,2.1475377227029058,76.86370928862716,24.841860020438848,4.049268735412675,-0.343,-0.34,-0.3436,-0.4412,,-0.442,,-0.7742,-0.3198,-0.8544,67.89794132177164,-1.372,-3.0968,-1.2792,-3.3581,-4.214087587257455,26.6805,73.3195,-3.617991722494533,19.4978,100.00367817558195,-3.3581,-3.3212,-8.1295,104.3835,6.7688,17.5374,-4.8084,,
2021-06-30,600573.SH,27.777777777777786,,-9.3975,-1.1486,-1.1486,35.1174,-113.23477986966508,35.4122,28.6230765872065,30.0783,1.01,1.01,27.4278,-9.3949,-167.9126537017062,304.7166477675657,-6.492593866646682,40.60441864417001,2.0800340458797195,95.35859272617448,10.766069673723818,3.177364797663069,0.9965,1.0,0.9916,0.6567,0.66,0.6534,0.66,0.3007,0.9092,0.2541,34.12814342979488,1.993,0.6014,1.8184,3.7538,2.415238655732545,28.974,71.026,4.376218254932364,14.7511,99.99629179125706,3.7538,4.9495,1.2414,96.6227,6.2802,12.1578,-3.6869,,6.008423366378997
2021-09-30,600573.SH,6.666666666666673,,-15.9319,-6.5637,-6.5637,8.7319,-25.559300478414027,9.307,6.12919815467191,7.064,1.31,1.31,5.0324,-15.9425,,335.2574653707837,-6.598432744644669,34.639307587369586,1.934207286206714,91.45239315766226,8.851918347049896,2.7084119841083742,3.4532,3.44,3.4071,2.9769,,2.9371,,2.697,3.1577,2.3731,21.926314443353302,4.6043,3.596,4.2103,7.9175,6.703857758544485,31.1611,68.8389,9.799977553528294,11.9523,99.998549713013,7.9175,9.9425,6.7623,91.4297,5.0317,10.101,-3.1804,,
2021-12-31,600573.SH,,,,,,,,,,,,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-20,600573.SH,,,,,,,,,,,,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-31,000929.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-06-30,000929.SZ,,,,-50.4037,-50.4037,-69.0666,,-61.6957,-61.8951546258796,-55.4786,,,-57.9008,,,-43.397074582664644,,,5.753404132475375,,0.7976517219938892,-1.7182223405678245,1.1248,,1.12,0.6539,,0.6483,,0.8744,0.6891,0.661,264.8784743149529,2.2496,1.7488,1.3782,7.6964,3.5638992663085185,37.2556,62.7444,9.04071551078597,22.3855,74.74424877612017,7.6964,7.7583,9.7668,93.5685,14.1734,8.8141,-0.6019,,19.44814949880388
2000-09-30,000929.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-12-31,000929.SZ,-92.5791,,98.7036,-9.3411,-9.3411,102.01,,9.3432,74.52121908236242,-81.2697,,,-81.3957,98.4366,,-8.139340170792773,,,0.6769009210774213,,-27.446952682330306,-7.065086656008618,0.6482,0.67,0.7,0.2116,0.22,0.22,0.22,0.3996,0.3106,0.3781,27.070066516023385,0.6482,0.3996,0.3106,1.7356,0.5780190823367317,37.1467,62.8533,1.8953118269504268,28.7207,36.13815618987411,1.7356,0.6523,2.233,99.9969,17.49,10.6586,0.5722,0.0,14.398591496265302
2001-03-31,000929.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-30,000929.SZ,,,214.7333,-17.3859,-17.3859,-388.2727,,-302.9996,-373.7794707798971,-372.2815,,,-407.8922,214.7521,,-50.39262508639916,,,-11.565961475108868,,-10.318212129270302,-11.069571709726727,-3.3753,-3.38,-3.4332,,-3.79,-3.86,-3.79,-1.6951,-2.2325,-1.9987,-210.05962193730977,-6.7506,-3.3902,-4.465,-25.5054,,35.3704,64.6296,-21.565044439492205,53.6422,106.14172652815748,-25.5054,-27.0718,-19.3655,127.2878,12.2916,35.203,6.1476,-0.0,-7.651818916673678
2001-09-30,000929.SZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.9416,,34.222,65.778,-13.712498741528984,43.185,106.70479790668219,-14.9416,-15.9434,-8.802,118.3094,8.9389,28.1066,6.1395,,
2001-12-31,000929.SZ,-4335.4098,,10639.1753,-16.8849,-16.8849,-12053.7845,,-4934.9417,-8298.056740093476,-7318.845,-14288.1771,-14288.1771,-10507.4843,10587.3903,,-15.438670306196336,,,-30.637944455594706,,4.595382889967501,-15.105972718688662,-36.7429,-44.92,-44.92,-36.8006,-45.0,-45.0,-45.0,-18.7891,-20.0585,-20.1258,-913.056398597427,-36.7429,-18.7891,-20.0585,-111.2451,-98.670892150816,33.4457,66.5543,-54.11994947503486,138.9985,98.9106730296199,-111.2451,-110.5502,-104.205,214.8135,17.1701,114.1816,7.6468,-0.0,-86.29895275751129
2002-03-31,000929.SZ,,,,,,,,,,,,,,,,,,,,,,,0.5639,,,,,,,0.2404,0.2404,0.2582,,2.2556,0.9616,0.9616,7.2012,,,,,,356.53081459061735,7.2012,25.6745,7.2012,,,,,0.0,
2002-06-30,000929.SZ,116.7143,,-89.5991,8.4277,8.4277,112.4882,,113.528,113.52800452279351,116.9341,,,123.4702,-89.5907,597.4396746922718,76.62062868873237,33.69912806159433,,-27.848654980044934,,10.329527777426442,-11.06535408194524,0.809,0.81,0.81,-1.2154,,-1.2105,,1.55,0.3476,0.3921,-2188.755630920158,1.618,3.1,0.6952,3.1822,-4.740381088678074,29.4746,70.5254,3.14355853710176,30.7032,97.98326616205286,3.1822,3.118,14.1913,110.6995,8.3086,11.377,11.0176,,29.445427758001262
2002-09-30,000929.SZ,,,,13.7917,13.7917,117.6293,,119.2633,119.26333478250098,120.6465,,,,,,,,,,,,,0.9645,,0.96,-1.0873,,,,2.257,0.4922,0.481,-1358.0447963158706,1.286,3.0093,0.6563,2.5294,-2.4444793362197843,27.8032,72.1968,2.5854158240538734,25.6364,97.65359660547588,2.5294,2.47,11.5976,107.0841,7.1427,9.4255,9.0682,,27.644033925287832
2002-12-31,000929.SZ,102.3223,,-69.5197,15.1266,15.1266,84.8452,,100.5469,100.54940357550169,102.0214,79.828,79.828,101.9938,-69.5237,107.7418913511446,-6.467063625135267,3.8858357132524133,,1.3801348511365081,,-10.506533818450253,-5.397570425036004,0.9081,0.9,0.9,-9.0253,-8.98,-8.98,-8.98,2.4393,0.1242,0.4578,120.09339171600271,0.9081,2.4393,0.1242,0.5344,-17.288736433945175,30.0524,69.9476,0.4838813312928387,40.5007,-2741.2947707548215,0.5344,-14.6505,10.4924,119.5988,7.4117,23.1247,9.9643,,31.52413970881845
2003-03-31,000929.SZ,,,,97.1575,97.1575,-48.7279,,76.3039,76.30394614621927,27.8729,,,25.9987,,,,,,1.4874616709156745,,,-2.1545377796136,0.7118,,0.71,,,0.74,,0.8807,0.4406,0.4871,0.0,2.8472,3.5228,1.7624,6.4395,,27.2844,72.7156,7.065348668570374,18.4268,103.68507084887169,6.4395,6.6768,12.871,97.6485,6.0104,5.985,6.4314,,
2003-06-30,000929.SZ,,,240.2235,48.5885,48.5885,-22.9759,,-36.7452,-36.74521635551538,-92.5082,65.373,65.373,-92.5375,376.0846,143.2126347579012,-42.003886883878735,-1.7956900023288025,,0.39135487893119947,,-5.496507772228918,-3.258480444326501,0.0602,0.06,0.06,-0.4177,,-0.418,,1.4561,0.2299,0.0305,308.7855909790548,0.1204,2.9122,0.4598,1.3547,-1.1046957837407534,29.0351,70.9649,1.4542590431096962,22.187,119.31225510449399,1.3547,1.6163,8.5799,100.4264,7.281,7.6664,7.2396,,24.224290028596002
2003-09-30,000929.SZ,,,334.1253,45.684,45.684,-165.0768,,-165.5486,-165.54862227810872,-208.8982,-47.9371,-47.9371,-209.8543,427.9917,-0.9923623321083026,21.17302404932794,1.166230693026956,,-0.8702488042414488,,12.157001858044774,6.539431776772625,-1.0491,,-1.05,-1.6066,,-1.61,,1.701,-0.3212,-0.5213,135.28000906395286,-1.3988,2.268,-0.4283,-1.1381,-2.482284842835394,27.0651,72.9349,-1.198830277619873,21.9967,96.95068727620759,-1.1381,-1.1034,6.0262,102.6653,7.4409,7.3915,7.1643,,21.06524290655778
2003-12-31,000929.SZ,-433.3333,,-52.2465,41.5693,41.5693,35.8286,,-1323.6062,-1273.4670962444936,-547.5895,24.1176,24.1176,-568.8303,-33.154,-21.021517976843025,-33.6158778063919,-1.441196541610088,,-4.5305996721662485,,22.88745771805788,10.132743802920748,-4.6678,-4.66,-4.78,-6.9645,-6.96,-7.13,-6.96,0.2356,-2.0289,-2.2583,12.575648522719435,-4.6678,0.2356,-2.0289,-6.2946,-9.266918279116023,27.5835,72.4165,-6.304975868376533,27.4189,99.62478784164715,-6.2946,-6.5389,0.731,108.0174,8.5326,11.5821,7.3042,,16.41191084760181
2004-03-31,000929.SZ,,,55.665,26.9099,26.9099,-62.7516,,-65.2482,-65.24821846745739,-97.1022,,,-96.948,118.1722,,,,,-5.053146744809416,,,3.9349886860920473,0.0217,,0.02,0.0615,,0.06,,0.8351,0.1432,0.0135,0.0,0.0868,3.3404,0.5728,1.7633,0.3029733231684956,32.1503,67.8497,1.9215770425028014,23.9155,111.13392360840422,1.7633,1.9597,10.2869,99.0389,7.5126,7.8793,8.5236,,
2004-06-30,000929.SZ,,,122.4959,60.0697,60.0697,298.593,,369.4947,369.38056684754656,2311.204,454.706,454.706,2380.2295,122.4018,212.1235681085995,40.172739646909626,3.7405345308113964,,-2.7830304816058082,,19.770642289709016,10.267124897793193,1.5047,1.51,1.49,1.537,1.54,1.52,1.51,2.3726,0.979,0.6832,96.80318124427649,3.0094,4.7452,1.958,3.9724,2.447946996541229,31.1569,68.8431,4.501994318090463,19.3926,101.29408626921979,3.9724,4.0247,9.6272,96.5489,7.3367,6.3783,5.6776,,19.697519937981482
2004-09-30,000929.SZ,,,66.6052,55.6955,55.6955,541.4721,,525.9764,525.896613232241,260.199,205.5399,205.5399,262.2361,66.6325,109.32574707689488,24.032960833530094,0.477591633035659,,-1.2556450557819692,,13.873098254671564,6.86865379829187,1.7299,,1.71,1.7453,,1.73,,3.3363,1.2616,0.777,84.60992179264831,2.3065,4.4484,1.6821,3.1131,1.6826446891099003,30.2689,69.7311,3.504797038496453,19.0935,100.47745761432773,3.1131,3.1286,8.2328,97.5487,7.4425,6.5319,5.1191,,18.703933038877317
2004-12-31,000929.SZ,140.0,,114.7177,73.4132,73.4132,191.978,,204.8867,194.608041796215,147.4566,55.1648,55.1648,146.1278,114.7408,212.8263005053537,34.91520648971349,15.964240425071576,,2.880751039337225,,11.267045848209625,18.135777280930046,2.2342,2.24,2.2,-3.1494,-3.16,-3.11,-3.16,4.3108,1.6785,0.9987,113.66216125957766,2.2342,4.3108,1.6785,3.4341,-2.395919129233946,31.4058,68.5942,3.8549420967470898,20.489,87.36369283591559,3.4341,3.4682,8.8195,98.2019,7.3476,8.2575,4.8838,,17.986665925757432
2005-03-31,000929.SZ,,,-164.2405,118.6191,118.6191,212.342,,248.5065,248.50651688844926,832.4073,220.1194,220.1194,806.8379,-164.3809,,,,,2.8196223967490734,,,20.365905029181793,0.1963,,0.18,0.1915,,0.17,,1.168,0.4184,0.0873,463.95819610890186,0.7852,4.672,1.6736,2.811,0.4436375599728354,23.6008,76.3992,3.0405142420085034,16.0518,99.60156402196854,2.811,2.7998,7.8476,99.3981,5.144,5.8712,5.0366,,14.871799141684019
2005-06-30,000929.SZ,-2.6578,,101.0701,72.0051,72.0051,71.7154,,71.7754,68.97977881361241,-2.9037,3.1706,3.1706,-5.2882,101.063,47.24820313830453,64.1982523380501,1.5666383029456301,,2.5175713366815633,,18.94690413104323,24.586559979983157,1.4226,1.42,1.41,1.5441,1.54,1.53,1.42,3.0632,1.3621,0.613,197.2666836274276,2.8452,6.1264,2.7242,3.9025,1.4683060522656022,27.0373,72.9627,4.360043238068336,16.5433,101.25871564445086,3.9025,4.018,8.7758,97.427,5.872,5.851,4.8203,,15.410451353782781
2005-09-30,000929.SZ,,,-15.0055,53.1711,53.1711,93.1978,,95.6211,91.99581470881567,34.722,30.8987,30.8987,30.8837,-15.0295,49.88527415302004,25.59257516982098,3.6993116997925033,,2.932562099744019,,25.7217254230867,30.132887356813683,2.2647,,2.24,2.22,,2.26,,4.5475,1.9481,0.962,148.91653615498416,3.0196,6.0633,2.5975,3.9022,1.4379738766331618,30.4798,69.5202,4.411017139280555,18.9451,99.23279098339802,3.9022,3.9461,9.1092,97.1584,7.1698,6.6428,5.1325,,15.695717900597165
2005-12-31,000929.SZ,150.0,,77.7778,42.3841,42.3841,106.577,,101.9068,126.73619274650324,115.4923,46.9743,46.9743,107.046,77.7899,242.9083855140432,5.0080639945255205,34.659317107486956,,4.07944809172245,,19.82054116492355,21.71265353938277,4.6523,4.65,4.56,-1.6137,-1.61,-1.58,-1.61,5.2896,3.1696,1.9633,107.87931925638874,4.6523,5.2896,3.1696,5.4686,-0.8922719874138412,31.7061,68.2939,6.141711950519293,20.7458,89.38444992275105,5.4686,5.0319,9.1264,97.6262,8.0318,9.1836,3.5304,,16.89790717504345
