wind_code,date,i_weight
600660.SH,2020-12-01,0.3091
600690.SH,2020-12-01,0.5801
600703.SH,2020-12-01,0.3633
600705.SH,2020-12-01,0.1421
600741.SH,2020-12-01,0.2739
600745.SH,2020-12-01,0.2189
600760.SH,2020-12-01,0.1458
600795.SH,2020-12-01,0.1409
600809.SH,2020-12-01,0.3614
600837.SH,2020-12-01,0.735
600848.SH,2020-12-01,0.0716
600886.SH,2020-12-01,0.1424
600887.SH,2020-12-01,1.2938
600893.SH,2020-12-01,0.2832
600900.SH,2020-12-01,0.9884
600919.SH,2020-12-01,0.3286
600926.SH,2020-12-01,0.1995
600958.SH,2020-12-01,0.2357
600989.SH,2020-12-01,0.0568
600998.SH,2020-12-01,0.0737
600999.SH,2020-12-01,0.4938
601006.SH,2020-12-01,0.2244
601009.SH,2020-12-01,0.292
601012.SH,2020-12-01,1.0214
601021.SH,2020-12-01,0.1061
601066.SH,2020-12-01,0.1263
601077.SH,2020-12-01,0.0305
601088.SH,2020-12-01,0.3602
601100.SH,2020-12-01,0.2106
601108.SH,2020-12-01,0.1895
601111.SH,2020-12-01,0.1372
601117.SH,2020-12-01,0.0887
601138.SH,2020-12-01,0.1548
601155.SH,2020-12-01,0.1783
601162.SH,2020-12-01,0.1147
601166.SH,2020-12-01,1.4896
601169.SH,2020-12-01,0.4102
601186.SH,2020-12-01,0.2207
601198.SH,2020-12-01,0.103
601211.SH,2020-12-01,0.4813
601216.SH,2020-12-01,0.0999
601225.SH,2020-12-01,0.2353
601229.SH,2020-12-01,0.4528
601231.SH,2020-12-01,0.0793
601236.SH,2020-12-01,0.0383
601238.SH,2020-12-01,0.0717
601288.SH,2020-12-01,0.5341
601318.SH,2020-12-01,5.5966
601319.SH,2020-12-01,0.0837
601328.SH,2020-12-01,0.7266
601336.SH,2020-12-01,0.2869
601360.SH,2020-12-01,0.0942
601377.SH,2020-12-01,0.2407
601390.SH,2020-12-01,0.2564
601398.SH,2020-12-01,1.0607
601555.SH,2020-12-01,0.1779
601577.SH,2020-12-01,0.0578
601600.SH,2020-12-01,0.148
601601.SH,2020-12-01,0.5998
601607.SH,2020-12-01,0.1291
601618.SH,2020-12-01,0.1114
601628.SH,2020-12-01,0.3972
601633.SH,2020-12-01,0.1879
601658.SH,2020-12-01,0.0781
601668.SH,2020-12-01,0.6397
601669.SH,2020-12-01,0.179
601688.SH,2020-12-01,0.6445
601698.SH,2020-12-01,0.0432
601727.SH,2020-12-01,0.109
601766.SH,2020-12-01,0.3843
601788.SH,2020-12-01,0.2154
601800.SH,2020-12-01,0.1554
601808.SH,2020-12-01,0.0431
601816.SH,2020-12-01,0.0955
601818.SH,2020-12-01,0.3903
601838.SH,2020-12-01,0.1419
601857.SH,2020-12-01,0.2311
601877.SH,2020-12-01,0.1972
601878.SH,2020-12-01,0.1684
601881.SH,2020-12-01,0.094
601888.SH,2020-12-01,1.0586
601899.SH,2020-12-01,0.7143
601901.SH,2020-12-01,0.2102
601916.SH,2020-12-01,0.0515
601919.SH,2020-12-01,0.2595
601933.SH,2020-12-01,0.1665
601939.SH,2020-12-01,0.2712
601985.SH,2020-12-01,0.1695
601988.SH,2020-12-01,0.3918
601989.SH,2020-12-01,0.221
601998.SH,2020-12-01,0.0914
603019.SH,2020-12-01,0.2002
603156.SH,2020-12-01,0.0739
603160.SH,2020-12-01,0.1698
603259.SH,2020-12-01,0.6221
603288.SH,2020-12-01,0.8885
603369.SH,2020-12-01,0.1695
603501.SH,2020-12-01,0.2072
603658.SH,2020-12-01,0.1032
603799.SH,2020-12-01,0.1983
603833.SH,2020-12-01,0.1274
603899.SH,2020-12-01,0.1534
603986.SH,2020-12-01,0.3775
603993.SH,2020-12-01,0.1802
002049.SZ,2020-12-14,
002384.SZ,2020-12-14,
002414.SZ,2020-12-14,
002600.SZ,2020-12-14,
002812.SZ,2020-12-14,
002821.SZ,2020-12-14,
300529.SZ,2020-12-14,
300676.SZ,2020-12-14,
600150.SH,2020-12-14,
600161.SH,2020-12-14,
600584.SH,2020-12-14,
600600.SH,2020-12-14,
600763.SH,2020-12-14,
600845.SH,2020-12-14,
600872.SH,2020-12-14,
600918.SH,2020-12-14,
601696.SH,2020-12-14,
601872.SH,2020-12-14,
601990.SH,2020-12-14,
603087.SH,2020-12-14,
603195.SH,2020-12-14,
603392.SH,2020-12-14,
688008.SH,2020-12-14,
688009.SH,2020-12-14,
688012.SH,2020-12-14,
688036.SH,2020-12-14,
000001.SZ,2020-06-01,0.9636
000002.SZ,2020-06-01,1.1484
000063.SZ,2020-06-01,0.6646
000069.SZ,2020-06-01,0.1838
000100.SZ,2020-06-01,0.5447
000157.SZ,2020-06-01,0.2532
000166.SZ,2020-06-01,0.3031
000333.SZ,2020-06-01,2.1881
000338.SZ,2020-06-01,0.482
000425.SZ,2020-06-01,0.211
000538.SZ,2020-06-01,0.3404
000568.SZ,2020-06-01,0.4872
000596.SZ,2020-06-01,0.1299
000625.SZ,2020-06-01,0.1476
000627.SZ,2020-06-01,0.0735
000651.SZ,2020-06-01,2.0801
000656.SZ,2020-06-01,0.1256
000661.SZ,2020-06-01,0.7002
000671.SZ,2020-06-01,0.0813
000703.SZ,2020-06-01,0.1018
000709.SZ,2020-06-01,0.0646
000723.SZ,2020-06-01,0.059
000725.SZ,2020-06-01,0.6946
000728.SZ,2020-06-01,0.1241
000768.SZ,2020-06-01,0.1813
000776.SZ,2020-06-01,0.3001
000783.SZ,2020-06-01,0.1861
000786.SZ,2020-06-01,0.1476
000858.SZ,2020-06-01,2.2949
000876.SZ,2020-06-01,0.4427
000895.SZ,2020-06-01,0.2955
000938.SZ,2020-06-01,0.2416
000961.SZ,2020-06-01,0.1116
000963.SZ,2020-06-01,0.1488
001979.SZ,2020-06-01,0.3783
002001.SZ,2020-06-01,0.2511
002007.SZ,2020-06-01,0.3386
002008.SZ,2020-06-01,0.2047
002024.SZ,2020-06-01,0.2477
002027.SZ,2020-06-01,0.3922
002032.SZ,2020-06-01,0.0832
002044.SZ,2020-06-01,0.2496
002050.SZ,2020-06-01,0.2387
002120.SZ,2020-06-01,0.1691
002142.SZ,2020-06-01,0.5955
002146.SZ,2020-06-01,0.1031
002153.SZ,2020-06-01,0.072
002179.SZ,2020-06-01,0.1411
002202.SZ,2020-06-01,0.1989
002230.SZ,2020-06-01,0.378
002236.SZ,2020-06-01,0.2203
002241.SZ,2020-06-01,0.3868
002252.SZ,2020-06-01,0.1259
002271.SZ,2020-06-01,0.273
002304.SZ,2020-06-01,0.482
002311.SZ,2020-06-01,0.2788
002352.SZ,2020-06-01,0.3068
002410.SZ,2020-06-01,0.2901
002415.SZ,2020-06-01,0.7999
002422.SZ,2020-06-01,0.1333
002456.SZ,2020-06-01,0.2171
002460.SZ,2020-06-01,0.2935
002466.SZ,2020-06-01,0.1453
002468.SZ,2020-06-01,0.0425
002475.SZ,2020-06-01,1.1467
002493.SZ,2020-06-01,0.1641
002508.SZ,2020-06-01,0.1215
002555.SZ,2020-06-01,0.2763
002558.SZ,2020-06-01,0.0763
002594.SZ,2020-06-01,0.401
002601.SZ,2020-06-01,0.1286
002602.SZ,2020-06-01,0.2418
002607.SZ,2020-06-01,0.1501
002624.SZ,2020-06-01,0.1738
002673.SZ,2020-06-01,0.1074
002714.SZ,2020-06-01,0.7736
002736.SZ,2020-06-01,0.2014
002739.SZ,2020-06-01,0.1049
002773.SZ,2020-06-01,0.0717
002841.SZ,2020-06-01,0.0484
002916.SZ,2020-06-01,0.167
002938.SZ,2020-06-01,0.0876
002939.SZ,2020-06-01,0.0311
002945.SZ,2020-06-01,0.0286
002958.SZ,2020-06-01,0.02
300003.SZ,2020-06-01,0.2826
300015.SZ,2020-06-01,0.4844
300033.SZ,2020-06-01,0.1869
300059.SZ,2020-06-01,0.7422
300122.SZ,2020-06-01,0.3021
300124.SZ,2020-06-01,0.2748
300136.SZ,2020-06-01,0.2479
300142.SZ,2020-06-01,0.3963
300144.SZ,2020-06-01,0.2205
300347.SZ,2020-06-01,0.3321
300408.SZ,2020-06-01,0.1605
300413.SZ,2020-06-01,0.2289
300433.SZ,2020-06-01,0.1705
300498.SZ,2020-06-01,0.7447
600000.SH,2020-06-01,0.9323
600004.SH,2020-06-01,0.1311
600009.SH,2020-06-01,0.5355
600010.SH,2020-06-01,0.1869
600011.SH,2020-06-01,0.1437
600015.SH,2020-06-01,0.2946
600016.SH,2020-06-01,1.0661
600018.SH,2020-06-01,0.141
600019.SH,2020-06-01,0.3268
600025.SH,2020-06-01,0.0498
600027.SH,2020-06-01,0.0896
600028.SH,2020-06-01,0.4189
600029.SH,2020-06-01,0.1638
600030.SH,2020-06-01,1.4697
600031.SH,2020-06-01,0.8278
600036.SH,2020-06-01,2.6778
600038.SH,2020-06-01,0.0923
600048.SH,2020-06-01,0.7899
600050.SH,2020-06-01,0.3499
600061.SH,2020-06-01,0.1553
600066.SH,2020-06-01,0.1208
600068.SH,2020-06-01,0.1244
600085.SH,2020-06-01,0.1043
600089.SH,2020-06-01,0.1955
600104.SH,2020-06-01,0.4782
600109.SH,2020-06-01,0.1952
600111.SH,2020-06-01,0.1642
600115.SH,2020-06-01,0.1407
600118.SH,2020-06-01,0.1438
600170.SH,2020-06-01,0.1039
600176.SH,2020-06-01,0.1423
600177.SH,2020-06-01,0.1311
600183.SH,2020-06-01,0.2419
600188.SH,2020-06-01,0.0566
600196.SH,2020-06-01,0.2346
600208.SH,2020-06-01,0.0975
600219.SH,2020-06-01,0.1101
600221.SH,2020-06-01,0.145
600233.SH,2020-06-01,0.096
600271.SH,2020-06-01,0.1374
600276.SH,2020-06-01,2.2221
600297.SH,2020-06-01,0.0784
600299.SH,2020-06-01,0.0255
600309.SH,2020-06-01,0.5609
600332.SH,2020-06-01,0.129
600340.SH,2020-06-01,0.2001
600346.SH,2020-06-01,0.2193
600352.SH,2020-06-01,0.2439
600362.SH,2020-06-01,0.1006
600369.SH,2020-06-01,0.0958
600372.SH,2020-06-01,0.0531
600383.SH,2020-06-01,0.2257
600390.SH,2020-06-01,0.0252
600398.SH,2020-06-01,0.0609
600406.SH,2020-06-01,0.3315
600436.SH,2020-06-01,0.3341
600438.SH,2020-06-01,0.2733
600482.SH,2020-06-01,0.0773
600487.SH,2020-06-01,0.1683
600489.SH,2020-06-01,0.1311
600498.SH,2020-06-01,0.1534
600516.SH,2020-06-01,0.1151
600519.SH,2020-06-01,5.318
600522.SH,2020-06-01,0.2222
600547.SH,2020-06-01,0.2928
600570.SH,2020-06-01,0.5335
600583.SH,2020-06-01,0.077
600585.SH,2020-06-01,0.87
600588.SH,2020-06-01,0.446
600606.SH,2020-06-01,0.1483
600637.SH,2020-06-01,0.1536
600655.SH,2020-06-01,0.0959
600660.SH,2020-06-01,0.2109
600674.SH,2020-06-01,0.118
600690.SH,2020-06-01,0.4565
600703.SH,2020-06-01,0.4576
600705.SH,2020-06-01,0.157
600741.SH,2020-06-01,0.2365
600760.SH,2020-06-01,0.1065
600795.SH,2020-06-01,0.1609
600809.SH,2020-06-01,0.257
600837.SH,2020-06-01,0.7252
600848.SH,2020-06-01,0.0614
600867.SH,2020-06-01,0.1697
600886.SH,2020-06-01,0.195
600887.SH,2020-06-01,1.3147
600893.SH,2020-06-01,0.1638
600900.SH,2020-06-01,1.1679
600919.SH,2020-06-01,0.4125
600926.SH,2020-06-01,0.1618
600928.SH,2020-06-01,0.0187
600958.SH,2020-06-01,0.2528
600968.SH,2020-06-01,0.0349
600977.SH,2020-06-01,0.0751
600989.SH,2020-06-01,0.0544
600998.SH,2020-06-01,0.0767
600999.SH,2020-06-01,0.3669
601006.SH,2020-06-01,0.3042
601009.SH,2020-06-01,0.3546
601012.SH,2020-06-01,0.6495
601018.SH,2020-06-01,0.1008
601021.SH,2020-06-01,0.0992
601066.SH,2020-06-01,0.1132
601088.SH,2020-06-01,0.4072
601108.SH,2020-06-01,0.1954
601111.SH,2020-06-01,0.1477
601117.SH,2020-06-01,0.1048
601138.SH,2020-06-01,0.1849
601155.SH,2020-06-01,0.2166
601162.SH,2020-06-01,0.0292
601166.SH,2020-06-01,1.764
601169.SH,2020-06-01,0.544
601186.SH,2020-06-01,0.3012
601198.SH,2020-06-01,0.1116
601211.SH,2020-06-01,0.5417
601212.SH,2020-06-01,0.0303
601216.SH,2020-06-01,0.0637
601225.SH,2020-06-01,0.2162
601229.SH,2020-06-01,0.43
601236.SH,2020-06-01,0.0639
601238.SH,2020-06-01,0.0648
601288.SH,2020-06-01,0.9769
601298.SH,2020-06-01,0.0207
601318.SH,2020-06-01,5.8281
601319.SH,2020-06-01,0.0501
601328.SH,2020-06-01,1.055
601336.SH,2020-06-01,0.2758
601360.SH,2020-06-01,0.0551
601377.SH,2020-06-01,0.2062
601390.SH,2020-06-01,0.3231
601398.SH,2020-06-01,0.8298
601555.SH,2020-06-01,0.1833
601577.SH,2020-06-01,0.0602
601600.SH,2020-06-01,0.1385
601601.SH,2020-06-01,0.6759
601607.SH,2020-06-01,0.1552
601618.SH,2020-06-01,0.1352
601628.SH,2020-06-01,0.325
601633.SH,2020-06-01,0.0733
601668.SH,2020-06-01,0.7918
601669.SH,2020-06-01,0.1985
601688.SH,2020-06-01,0.5888
601698.SH,2020-06-01,0.0568
601727.SH,2020-06-01,0.1223
601766.SH,2020-06-01,0.4273
601788.SH,2020-06-01,0.1647
601800.SH,2020-06-01,0.1363
601808.SH,2020-06-01,0.0582
601818.SH,2020-06-01,0.4559
601828.SH,2020-06-01,0.0319
601838.SH,2020-06-01,0.1077
601857.SH,2020-06-01,0.3108
601877.SH,2020-06-01,0.2069
601878.SH,2020-06-01,0.1029
601881.SH,2020-06-01,0.0986
601888.SH,2020-06-01,0.7437
601898.SH,2020-06-01,0.0523
601899.SH,2020-06-01,0.3987
601901.SH,2020-06-01,0.2191
601919.SH,2020-06-01,0.0958
601933.SH,2020-06-01,0.2669
601939.SH,2020-06-01,0.3204
601985.SH,2020-06-01,0.1908
601988.SH,2020-06-01,0.5453
601989.SH,2020-06-01,0.2804
601992.SH,2020-06-01,0.0796
601997.SH,2020-06-01,0.1499
601998.SH,2020-06-01,0.1159
603019.SH,2020-06-01,0.2554
603156.SH,2020-06-01,0.0849
603160.SH,2020-06-01,0.2285
603259.SH,2020-06-01,0.5968
603260.SH,2020-06-01,0.027
603288.SH,2020-06-01,0.844
603501.SH,2020-06-01,0.246
603799.SH,2020-06-01,0.1706
603833.SH,2020-06-01,0.1148
603899.SH,2020-06-01,0.1528
603986.SH,2020-06-01,0.4148
603993.SH,2020-06-01,0.1865
000066.SZ,2020-06-15,
000708.SZ,2020-06-15,
000860.SZ,2020-06-15,
000977.SZ,2020-06-15,
002129.SZ,2020-06-15,
002157.SZ,2020-06-15,
002371.SZ,2020-06-15,
002463.SZ,2020-06-15,
003816.SZ,2020-06-15,
300014.SZ,2020-06-15,
300601.SZ,2020-06-15,
300628.SZ,2020-06-15,
600745.SH,2020-06-15,
601077.SH,2020-06-15,
601100.SH,2020-06-15,
601231.SH,2020-06-15,
601658.SH,2020-06-15,
601816.SH,2020-06-15,
601916.SH,2020-06-15,
603369.SH,2020-06-15,
603658.SH,2020-06-15,
000001.SZ,2019-12-02,1.1631
000002.SZ,2019-12-02,1.0933
000063.SZ,2019-12-02,0.5831
000069.SZ,2019-12-02,0.2299
000100.SZ,2019-12-02,0.3285
000157.SZ,2019-12-02,0.2454
000166.SZ,2019-12-02,0.3447
000333.SZ,2019-12-02,2.1314
000338.SZ,2019-12-02,0.5114
000413.SZ,2019-12-02,0.1687
000415.SZ,2019-12-02,0.0516
000423.SZ,2019-12-02,0.1223
000425.SZ,2019-12-02,0.173
000538.SZ,2019-12-02,0.3538
000568.SZ,2019-12-02,0.4799
000596.SZ,2019-12-02,0.1019
000625.SZ,2019-12-02,0.1307
000627.SZ,2019-12-02,0.1046
000629.SZ,2019-12-02,0.0957
000630.SZ,2019-12-02,0.1078
000651.SZ,2019-12-02,2.2265
000656.SZ,2019-12-02,0.1161
000661.SZ,2019-12-02,0.4689
000671.SZ,2019-12-02,0.0952
000703.SZ,2019-12-02,0.1258
000709.SZ,2019-12-02,0.0858
000725.SZ,2019-12-02,0.7392
000728.SZ,2019-12-02,0.1353
000768.SZ,2019-12-02,0.1761
000776.SZ,2019-12-02,0.3191
000783.SZ,2019-12-02,0.1946
000786.SZ,2019-12-02,0.1537
000858.SZ,2019-12-02,1.976
000876.SZ,2019-12-02,0.3551
000895.SZ,2019-12-02,0.2432
000898.SZ,2019-12-02,0.06
000938.SZ,2019-12-02,0.0623
000961.SZ,2019-12-02,0.1297
000963.SZ,2019-12-02,0.1633
001979.SZ,2019-12-02,0.349
002001.SZ,2019-12-02,0.2271
002007.SZ,2019-12-02,0.2227
002008.SZ,2019-12-02,0.2381
002010.SZ,2019-12-02,0.0719
002024.SZ,2019-12-02,0.295
002027.SZ,2019-12-02,0.4761
002032.SZ,2019-12-02,0.0947
002044.SZ,2019-12-02,0.2616
002050.SZ,2019-12-02,0.1663
002081.SZ,2019-12-02,0.1022
002120.SZ,2019-12-02,0.0669
002142.SZ,2019-12-02,0.5863
002146.SZ,2019-12-02,0.1227
002153.SZ,2019-12-02,0.0915
002179.SZ,2019-12-02,0.1588
002202.SZ,2019-12-02,0.2554
002230.SZ,2019-12-02,0.407
002236.SZ,2019-12-02,0.245
002241.SZ,2019-12-02,0.3048
002252.SZ,2019-12-02,0.0854
002271.SZ,2019-12-02,0.1701
002294.SZ,2019-12-02,0.0616
002304.SZ,2019-12-02,0.4779
002311.SZ,2019-12-02,0.1965
002352.SZ,2019-12-02,0.1865
002410.SZ,2019-12-02,0.1759
002411.SZ,2019-12-02,0.0601
002415.SZ,2019-12-02,0.9317
002422.SZ,2019-12-02,0.1527
002456.SZ,2019-12-02,0.2035
002460.SZ,2019-12-02,0.1687
002466.SZ,2019-12-02,0.1614
002468.SZ,2019-12-02,0.0446
002475.SZ,2019-12-02,0.8683
002493.SZ,2019-12-02,0.1223
002508.SZ,2019-12-02,0.1134
002555.SZ,2019-12-02,0.1896
002558.SZ,2019-12-02,0.086
002594.SZ,2019-12-02,0.3136
002601.SZ,2019-12-02,0.0628
002602.SZ,2019-12-02,0.1415
002624.SZ,2019-12-02,0.1519
002673.SZ,2019-12-02,0.1223
002714.SZ,2019-12-02,0.6029
002736.SZ,2019-12-02,0.2248
002739.SZ,2019-12-02,0.0956
002773.SZ,2019-12-02,0.0856
002938.SZ,2019-12-02,0.1024
002939.SZ,2019-12-02,0.0324
002945.SZ,2019-12-02,0.0275
300003.SZ,2019-12-02,0.2739
300015.SZ,2019-12-02,0.3972
300017.SZ,2019-12-02,0.139
300024.SZ,2019-12-02,0.1177
300033.SZ,2019-12-02,0.1585
300059.SZ,2019-12-02,0.5991
300070.SZ,2019-12-02,0.1118
300122.SZ,2019-12-02,0.1687
300124.SZ,2019-12-02,0.2109
300136.SZ,2019-12-02,0.2499
300142.SZ,2019-12-02,0.2949
300144.SZ,2019-12-02,0.1593
300408.SZ,2019-12-02,0.1692
300413.SZ,2019-12-02,0.0882
300433.SZ,2019-12-02,0.082
300498.SZ,2019-12-02,1.0847
600000.SH,2019-12-02,1.1172
600004.SH,2019-12-02,0.1394
600009.SH,2019-12-02,0.5862
600010.SH,2019-12-02,0.1871
600011.SH,2019-12-02,0.2151
600015.SH,2019-12-02,0.3666
600016.SH,2019-12-02,1.2278
600018.SH,2019-12-02,0.1469
600019.SH,2019-12-02,0.39
600023.SH,2019-12-02,0.1276
600025.SH,2019-12-02,0.0616
600027.SH,2019-12-02,0.0998
600028.SH,2019-12-02,0.5309
600029.SH,2019-12-02,0.1826
600030.SH,2019-12-02,1.368
600031.SH,2019-12-02,0.7012
600036.SH,2019-12-02,2.9859
600038.SH,2019-12-02,0.1061
600048.SH,2019-12-02,0.8559
600050.SH,2019-12-02,0.4203
600061.SH,2019-12-02,0.1627
600066.SH,2019-12-02,0.1478
600068.SH,2019-12-02,0.1353
600085.SH,2019-12-02,0.1158
600089.SH,2019-12-02,0.1936
600100.SH,2019-12-02,0.1524
600104.SH,2019-12-02,0.6513
600109.SH,2019-12-02,0.1594
600111.SH,2019-12-02,0.1702
600115.SH,2019-12-02,0.1846
600118.SH,2019-12-02,0.0957
600153.SH,2019-12-02,0.0918
600170.SH,2019-12-02,0.1235
600176.SH,2019-12-02,0.1546
600177.SH,2019-12-02,0.1899
600188.SH,2019-12-02,0.0663
600196.SH,2019-12-02,0.2025
600208.SH,2019-12-02,0.1282
600219.SH,2019-12-02,0.1236
600221.SH,2019-12-02,0.1522
600233.SH,2019-12-02,0.0364
600271.SH,2019-12-02,0.1854
600276.SH,2019-12-02,2.0781
600297.SH,2019-12-02,0.0866
600299.SH,2019-12-02,0.025
600309.SH,2019-12-02,0.6203
600332.SH,2019-12-02,0.1487
600340.SH,2019-12-02,0.4031
600346.SH,2019-12-02,0.1189
600352.SH,2019-12-02,0.2737
600362.SH,2019-12-02,0.1189
600369.SH,2019-12-02,0.0982
600372.SH,2019-12-02,0.0574
600383.SH,2019-12-02,0.2238
600390.SH,2019-12-02,0.0376
600398.SH,2019-12-02,0.1099
600406.SH,2019-12-02,0.3409
600436.SH,2019-12-02,0.2399
600438.SH,2019-12-02,0.2078
600482.SH,2019-12-02,0.1172
600487.SH,2019-12-02,0.1639
600489.SH,2019-12-02,0.1078
600498.SH,2019-12-02,0.1384
600516.SH,2019-12-02,0.1405
600519.SH,2019-12-02,4.564
600522.SH,2019-12-02,0.1583
600535.SH,2019-12-02,0.1097
600547.SH,2019-12-02,0.2491
600566.SH,2019-12-02,0.0583
600570.SH,2019-12-02,0.3776
600583.SH,2019-12-02,0.1235
600585.SH,2019-12-02,0.7485
600588.SH,2019-12-02,0.2768
600606.SH,2019-12-02,0.1943
600637.SH,2019-12-02,0.1458
600660.SH,2019-12-02,0.2487
600663.SH,2019-12-02,0.0939
600674.SH,2019-12-02,0.1368
600690.SH,2019-12-02,0.4957
600703.SH,2019-12-02,0.3325
600705.SH,2019-12-02,0.1943
600733.SH,2019-12-02,0.0193
600741.SH,2019-12-02,0.3191
600760.SH,2019-12-02,0.0952
600795.SH,2019-12-02,0.2155
600809.SH,2019-12-02,0.1851
600816.SH,2019-12-02,0.0687
600837.SH,2019-12-02,0.8978
600867.SH,2019-12-02,0.1178
600886.SH,2019-12-02,0.2353
600887.SH,2019-12-02,1.4502
600893.SH,2019-12-02,0.1452
600900.SH,2019-12-02,0.9492
600919.SH,2019-12-02,0.3859
600926.SH,2019-12-02,0.1438
600958.SH,2019-12-02,0.2798
600977.SH,2019-12-02,0.085
600998.SH,2019-12-02,0.0602
600999.SH,2019-12-02,0.3792
601006.SH,2019-12-02,0.3771
601009.SH,2019-12-02,0.3932
601012.SH,2019-12-02,0.4918
601018.SH,2019-12-02,0.1147
601021.SH,2019-12-02,0.1213
601066.SH,2019-12-02,0.0804
601088.SH,2019-12-02,0.4572
601108.SH,2019-12-02,0.1927
601111.SH,2019-12-02,0.2053
601117.SH,2019-12-02,0.0989
601138.SH,2019-12-02,0.1625
601155.SH,2019-12-02,0.246
601162.SH,2019-12-02,0.0222
601166.SH,2019-12-02,2.2057
601169.SH,2019-12-02,0.6585
601186.SH,2019-12-02,0.356
601198.SH,2019-12-02,0.1203
601211.SH,2019-12-02,0.6092
601212.SH,2019-12-02,0.0232
601216.SH,2019-12-02,0.0809
601225.SH,2019-12-02,0.2742
601229.SH,2019-12-02,0.5262
601238.SH,2019-12-02,0.0863
601288.SH,2019-12-02,1.1118
601298.SH,2019-12-02,0.0252
601318.SH,2019-12-02,7.2331
601319.SH,2019-12-02,0.0564
601328.SH,2019-12-02,1.2092
601336.SH,2019-12-02,0.2975
601360.SH,2019-12-02,0.0673
601377.SH,2019-12-02,0.2341
601390.SH,2019-12-02,0.3663
601398.SH,2019-12-02,1.0046
601555.SH,2019-12-02,0.1641
601577.SH,2019-12-02,0.0258
601600.SH,2019-12-02,0.1714
601601.SH,2019-12-02,0.8699
601607.SH,2019-12-02,0.1621
601618.SH,2019-12-02,0.1529
601628.SH,2019-12-02,0.4367
601633.SH,2019-12-02,0.0883
601668.SH,2019-12-02,0.8616
601669.SH,2019-12-02,0.2484
601688.SH,2019-12-02,0.5073
601727.SH,2019-12-02,0.1323
601766.SH,2019-12-02,0.5383
601788.SH,2019-12-02,0.1765
601800.SH,2019-12-02,0.1676
601808.SH,2019-12-02,0.0788
601818.SH,2019-12-02,0.5349
601828.SH,2019-12-02,0.0343
601838.SH,2019-12-02,0.1247
601857.SH,2019-12-02,0.3609
601877.SH,2019-12-02,0.1634
601878.SH,2019-12-02,0.0904
601881.SH,2019-12-02,0.1107
601888.SH,2019-12-02,0.6533
601898.SH,2019-12-02,0.0706
601899.SH,2019-12-02,0.4078
601901.SH,2019-12-02,0.2214
601919.SH,2019-12-02,0.1477
601933.SH,2019-12-02,0.2271
601939.SH,2019-12-02,0.3833
601985.SH,2019-12-02,0.1797
601988.SH,2019-12-02,0.6117
601989.SH,2019-12-02,0.3808
601992.SH,2019-12-02,0.088
601997.SH,2019-12-02,0.1416
601998.SH,2019-12-02,0.1464
603019.SH,2019-12-02,0.1704
603156.SH,2019-12-02,0.0985
603160.SH,2019-12-02,0.1418
603259.SH,2019-12-02,0.1034
603260.SH,2019-12-02,0.0306
603288.SH,2019-12-02,0.6974
603799.SH,2019-12-02,0.1537
603833.SH,2019-12-02,0.1034
603986.SH,2019-12-02,0.2116
603993.SH,2019-12-02,0.1983
000723.SZ,2019-12-16,
002607.SZ,2019-12-16,
002841.SZ,2019-12-16,
002916.SZ,2019-12-16,
002958.SZ,2019-12-16,
300347.SZ,2019-12-16,
600183.SH,2019-12-16,
600655.SH,2019-12-16,
600848.SH,2019-12-16,
600928.SH,2019-12-16,
600968.SH,2019-12-16,
600989.SH,2019-12-16,
601236.SH,2019-12-16,
601698.SH,2019-12-16,
603501.SH,2019-12-16,
603899.SH,2019-12-16,
000001.SZ,2019-06-03,0.9012
000002.SZ,2019-06-03,1.1339
000063.SZ,2019-06-03,0.6357
000069.SZ,2019-06-03,0.2468
000100.SZ,2019-06-03,0.3146
000157.SZ,2019-06-03,0.2101
000166.SZ,2019-06-03,0.2821
000333.SZ,2019-06-03,2.0508
000338.SZ,2019-06-03,0.4926
000402.SZ,2019-06-03,0.0764
000408.SZ,2019-06-03,0.0377
000413.SZ,2019-06-03,0.1668
000415.SZ,2019-06-03,0.0625
000423.SZ,2019-06-03,0.1638
000425.SZ,2019-06-03,0.177
000538.SZ,2019-06-03,0.3616
000553.SZ,2019-06-03,0.0237
000568.SZ,2019-06-03,0.4496
000625.SZ,2019-06-03,0.1197
000627.SZ,2019-06-03,0.0824
000630.SZ,2019-06-03,0.1326
000651.SZ,2019-06-03,2.2287
000661.SZ,2019-06-03,0.3796
000671.SZ,2019-06-03,0.0863
000703.SZ,2019-06-03,0.1304
000709.SZ,2019-06-03,0.1124
000725.SZ,2019-06-03,0.7192
000728.SZ,2019-06-03,0.164
000768.SZ,2019-06-03,0.188
000776.SZ,2019-06-03,0.3376
000783.SZ,2019-06-03,0.2448
000786.SZ,2019-06-03,0.1431
000858.SZ,2019-06-03,1.7369
000876.SZ,2019-06-03,0.3737
000895.SZ,2019-06-03,0.216
000898.SZ,2019-06-03,0.083
000938.SZ,2019-06-03,0.0715
000961.SZ,2019-06-03,0.1469
000963.SZ,2019-06-03,0.1897
001979.SZ,2019-06-03,0.4493
002001.SZ,2019-06-03,0.1471
002007.SZ,2019-06-03,0.2113
002008.SZ,2019-06-03,0.2484
002024.SZ,2019-06-03,0.3518
002027.SZ,2019-06-03,0.3515
002032.SZ,2019-06-03,0.1048
002044.SZ,2019-06-03,0.2136
002050.SZ,2019-06-03,0.0988
