,tradedate,tradecode,tradename,windhy,mv,weight,tradestatus,changepctbefore,changepctafter
977,2011-07-01,600325.SH,华发股份,房地产,91.99933681200001,0.0,剔除,4.3558850787766445,-2.584670231729058
978,2011-07-01,600006.SH,东风汽车,可选消费,88.2,0.0,剔除,-0.2262443438914019,4.794520547945202
979,2011-07-01,600210.SH,紫江企业,材料,85.0547805536,0.0,剔除,3.975183506630131,5.000006472442942
980,2011-07-01,600597.SH,光明乳业,日常消费,84.35514614399999,0.26,剔除,0.7518796992481036,9.962168978562435
981,2011-07-01,600748.SH,上实发展,房地产,79.30274790360001,0.0,剔除,0.5494505494505475,2.6243093922651894
982,2011-07-01,600601.SH,ST方科,工业,79.2355724644,0.0,剔除,0.8379888268156277,2.7932960893854775
983,2011-07-01,000667.SZ,美好置业,房地产,77.8116068928,0.0,剔除,0.3300330033003229,2.006688963210701
984,2011-07-01,600596.SH,新安股份,材料,73.1481849741,0.0,剔除,4.057971014492767,4.277566539923949
985,2011-07-01,000900.SZ,现代投资,工业,65.42329100999999,0.0,剔除,-0.9667673716012071,3.006134969325136
986,2011-07-01,601558.SH,退市锐电(退市),工业,592.20492,0.09,纳入,-0.0339328130302019,4.071159767362298
987,2011-07-01,000869.SZ,张裕A,日常消费,522.0072,0.18,纳入,3.664921465968596,1.0829959514170096
988,2011-07-01,601118.SH,海南橡胶,日常消费,479.60293519999993,0.17,纳入,1.1608623548921893,1.7045454545454364
989,2011-07-01,601018.SH,宁波港,工业,409.6,0.14,纳入,1.2658227848101333,2.5236874999999825
990,2011-07-01,601377.SH,兴业证券,金融,374.0,0.13,纳入,0.7705986959098965,-1.741149158444577
991,2011-07-01,002493.SZ,荣盛石化,材料,340.0496,0.12,纳入,3.837011884550079,2.1042408546455116
992,2011-07-01,601717.SH,郑煤机,工业,251.72,0.09,纳入,1.6393442622950838,-1.9473395501919954
993,2011-07-01,002500.SZ,山西证券,金融,219.82168,0.08,纳入,-0.7583965330444253,0.43715846994534235
994,2011-07-01,600267.SH,海正药业,医疗保健,193.65790140899998,0.17,纳入,1.8492961634004823,1.6604177825388255
995,2011-07-01,600971.SH,恒源煤电,能源,192.9720874473,0.1,纳入,11.672164425272769,8.62239841427157
996,2011-07-01,601933.SH,永辉超市,日常消费,185.0639,0.07,纳入,2.5968497232865317,2.563042579578334
997,2011-07-01,002106.SZ,莱宝高科,信息技术,184.741898432,0.2,纳入,5.884377150722631,11.900826446280988
998,2011-07-01,600998.SH,九州通,日常消费,176.57011630169998,0.06,纳入,3.410981697171378,0.728744939271242
999,2011-07-01,601718.SH,际华集团,可选消费,174.7221,0.09,纳入,1.116071428571419,-2.1739130434782483
1000,2011-07-01,002069.SZ,獐子岛,日常消费,172.6580407032,0.09,纳入,2.533783783783772,4.938271604938271
1001,2011-07-01,601098.SH,中南传媒,可选消费,171.15879999999999,0.09,纳入,1.4909478168263934,1.8887722980063248
1002,2011-07-01,600859.SH,王府井,可选消费,166.5138279222,0.18,纳入,1.4762025960804337,1.8513885414060738
1003,2011-07-01,000536.SZ,华映科技,信息技术,162.6545920932,0.06,纳入,1.708278580814726,9.173126614987082
1004,2011-07-01,002073.SZ,软控股份,工业,153.075663,0.27,纳入,4.77642276422765,0.5825242718446422
1005,2011-07-01,002310.SZ,东方园林,工业,137.4731685,0.1,纳入,5.682605682605679,13.36666666666666
1006,2011-07-01,000559.SZ,万向钱潮,可选消费,135.90538286219999,0.12,纳入,8.248730964467011,20.522388059701502
1007,2011-07-01,002498.SZ,汉缆股份,工业,135.36,0.05,纳入,2.45464247598719,1.8106570098292973
1008,2011-07-01,601519.SH,大智慧,信息技术,110.088,0.04,纳入,-0.3146633102580343,3.388746803069065
1009,2011-01-04,600011.SH,华能国际,公用事业,792.7236260159999,0.41,剔除,-2.083333333333337,-5.2083333333333375
1010,2011-01-04,601991.SH,大唐发电,公用事业,758.2983148047999,0.237,剔除,-2.3771790808240767,-0.6568144499179085
1011,2011-01-04,600688.SH,上海石化,能源,614.8799999999999,0.13,剔除,1.6666666666666385,-0.2358490566037763
1012,2011-01-04,600027.SH,华电国际,公用事业,222.76867018,0.1325,剔除,-2.9498525073746285,-0.9202453987729897
1013,2011-01-04,000488.SZ,晨鸣纸业,材料,147.23008018739998,0.0,剔除,1.8544935805991258,0.7082152974504208
1014,2011-01-04,601872.SH,招商轮船,工业,143.85936275010002,0.153,剔除,1.6990291262135804,0.7299270072992581
1015,2011-01-04,600886.SH,国投电力,公用事业,143.8467894542,0.1579,剔除,-2.960969044414541,0.8368200836820217
1016,2011-01-04,601801.SH,皖新传媒,可选消费,139.139,0.0,剔除,-1.3548387096774306,-2.6437541308658385
1017,2011-01-04,600282.SH,南钢股份,材料,135.651335995,0.0,剔除,0.0,3.206997084548102
1018,2011-01-04,601003.SH,柳钢股份,材料,129.67733592,0.0,剔除,-0.3937007874015852,1.6194331983805599
1019,2011-01-04,601588.SH,北辰实业,房地产,120.539316,0.0,剔除,-1.9178082191780854,0.8571428571428452
1020,2011-01-04,600022.SH,山东钢铁,材料,112.33728,0.099,剔除,-2.7027027027026973,-0.28169014084505895
1021,2011-01-04,600835.SH,上海机电,工业,110.2512974024,0.0,剔除,1.2206572769952961,11.52030217186024
1022,2011-01-04,600236.SH,桂冠电力,公用事业,104.900677644,0.0,剔除,1.5452538631346435,5.000000000000004
1023,2011-01-04,600251.SH,冠农股份,日常消费,103.48818,0.0,剔除,11.249513429349944,-1.8290538163911352
1024,2011-01-04,000932.SZ,华菱钢铁,材料,100.4717559175,0.0,剔除,-2.6525198938991967,1.3623978201634745
1025,2011-01-04,000089.SZ,深圳机场,工业,94.6536192,0.0,剔除,0.9009009009008917,2.3508137432187937
1026,2011-01-04,600426.SH,华鲁恒升,材料,88.432825,0.214,剔除,0.7241129616220032,2.747650036153293
1027,2011-01-04,000897.SZ,津滨发展,房地产,84.906792285,0.0,剔除,4.166666666666652,-2.111324376199619
1028,2011-01-04,600820.SH,隧道股份,工业,83.4747292886,0.17,剔除,0.3527336860670305,1.8231540565177617
1029,2011-01-04,600569.SH,安阳钢铁,材料,82.5821148705,0.0,剔除,0.29069767441862737,0.887573964497057
1030,2011-01-04,000631.SZ,顺发恒业,房地产,77.4722726973,0.0,剔除,5.555555555555558,4.992867332382311
1031,2011-01-04,600643.SH,爱建集团,金融,77.03598142320001,0.0,剔除,0.10660980810235365,-7.773109243697474
1032,2011-01-04,600246.SH,万通发展,房地产,73.6164,0.0,剔除,-1.3050570962479635,3.2815198618307617
1033,2011-01-04,600102.SH,莱钢股份(退市),,71.93730117599999,0.0,剔除,-4.8780487804877986,-4.968152866242037
1034,2011-01-04,000717.SZ,韶钢松山,材料,63.942784903,0.0,剔除,-2.0460358056266004,-1.5957446808510412
1035,2011-01-04,601818.SH,光大银行,金融,1645.695953,0.18,纳入,4.092071611253201,3.2828282828282873
1036,2011-01-04,000776.SZ,广发证券,金融,1370.100492538,0.09,纳入,2.822201317027284,-4.008280015054577
1037,2011-01-04,600115.SH,中国东航,工业,766.80464248,0.28,纳入,3.1866464339908918,-0.7598784194528752
1038,2011-01-04,002399.SZ,海普瑞,医疗保健,560.9401999999999,0.2,纳入,5.429387877876368,-3.529073528354776
1039,2011-01-04,002415.SZ,海康威视,信息技术,474.15,0.08,纳入,5.319857840959563,-6.362672322375396
1040,2011-01-04,600276.SH,恒瑞医药,医疗保健,430.69923935080004,0.38,纳入,3.9992761491132844,-11.014103425117527
1041,2011-01-04,601106.SH,中国一重,工业,407.3174,0.29,纳入,7.228915662650626,5.723905723905731
1042,2011-01-04,601158.SH,重庆水务,公用事业,399.84,0.14,纳入,3.6069651741293507,-2.4183796856106388
1043,2011-01-04,600406.SH,国电南瑞,工业,383.22342934129995,0.41,纳入,4.347204347204325,-9.603108520677218
1044,2011-01-04,002422.SZ,科伦药业,医疗保健,378.72,0.2,纳入,10.195530726257008,-6.342051802945658
1045,2011-01-04,600703.SH,三安光电,信息技术,317.5517566524,0.23,纳入,11.96482295764869,3.2272132577409574
1046,2011-01-04,600887.SH,伊利股份,日常消费,312.934856625,0.55,纳入,7.230895645028768,-6.4558285415577625
1047,2011-01-04,600546.SH,山煤国际,能源,270.525,0.14,纳入,9.435679611650505,-4.421965317919085
1048,2011-01-04,600582.SH,天地科技,工业,260.9928,0.19,纳入,10.729613733905573,-9.657560600230862
1049,2011-01-04,601369.SH,陕鼓动力,工业,260.018210382,0.09,纳入,7.400722021660644,-5.000000000000004
1050,2011-01-04,002405.SZ,四维图新,信息技术,218.525350134,0.08,纳入,4.198473282442761,-8.189496878442892
1051,2011-01-04,601101.SH,昊华能源,能源,218.0562,0.12,纳入,4.186550976138825,8.818529536761567
1052,2011-01-04,601268.SH,*ST二重(退市),工业,217.334,0.08,纳入,7.1666666666666545,-0.3197442046362853
1053,2011-01-04,002146.SZ,荣盛发展,房地产,214.3232,0.15,纳入,8.333333333333325,10.08094186902133
1054,2011-01-04,600535.SH,天士力,医疗保健,211.73274407,0.19,纳入,8.008429926238136,-6.9430814524043205
1055,2011-01-04,600823.SH,世茂股份,房地产,173.95046722680001,0.09,纳入,4.721634954193088,8.58623242042933
1056,2011-01-04,600893.SH,航发动力,工业,172.3704859352,0.09,纳入,0.06325110689437974,-3.3567774936061445
1057,2011-01-04,002092.SZ,中泰化学,材料,170.26515,0.15,纳入,4.609929078014208,-3.53430353430354
1058,2011-01-04,002385.SZ,大北农,日常消费,164.36808,0.06,纳入,2.3970037453183712,-2.152932442464728
1059,2011-01-04,002294.SZ,信立泰,医疗保健,163.8259,0.09,纳入,3.6925287356321945,-4.280371242554382
1060,2011-01-04,600481.SH,双良节能,工业,137.9571776453,0.12,纳入,-1.160766105629707,-7.2289156626506035
